@relation fri_c0_1000_50

@attribute oz1 numeric
@attribute oz2 numeric
@attribute oz3 numeric
@attribute oz4 numeric
@attribute oz5 numeric
@attribute oz6 numeric
@attribute oz7 numeric
@attribute oz8 numeric
@attribute oz9 numeric
@attribute oz10 numeric
@attribute oz11 numeric
@attribute oz12 numeric
@attribute oz13 numeric
@attribute oz14 numeric
@attribute oz15 numeric
@attribute oz16 numeric
@attribute oz17 numeric
@attribute oz18 numeric
@attribute oz19 numeric
@attribute oz20 numeric
@attribute oz21 numeric
@attribute oz22 numeric
@attribute oz23 numeric
@attribute oz24 numeric
@attribute oz25 numeric
@attribute oz26 numeric
@attribute oz27 numeric
@attribute oz28 numeric
@attribute oz29 numeric
@attribute oz30 numeric
@attribute oz31 numeric
@attribute oz32 numeric
@attribute oz33 numeric
@attribute oz34 numeric
@attribute oz35 numeric
@attribute oz36 numeric
@attribute oz37 numeric
@attribute oz38 numeric
@attribute oz39 numeric
@attribute oz40 numeric
@attribute oz41 numeric
@attribute oz42 numeric
@attribute oz43 numeric
@attribute oz44 numeric
@attribute oz45 numeric
@attribute oz46 numeric
@attribute oz47 numeric
@attribute oz48 numeric
@attribute oz49 numeric
@attribute oz50 numeric
@attribute binaryClass {P,N}

@data
0.402504,0.896559,0.830801,1.00906,-1.366909,-1.588502,0.118896,-1.289458,1.365753,-1.286997,-0.354104,-1.363632,-0.056026,1.287023,0.727062,-0.820217,-1.313114,0.356451,-1.704055,-1.052214,0.830015,-0.929061,0.148206,-1.671673,1.199469,-1.474594,-0.797933,-0.796567,1.158744,-1.691038,0.097834,1.7322,1.366673,0.086463,-0.868231,0.824641,-0.932142,-0.378592,1.010781,-0.534379,-0.85201,0.163884,1.285277,0.033949,1.000168,1.083005,-0.579748,-0.673119,1.429184,-1.685044,N
-0.007575,0.103624,-1.077534,-0.851038,-1.202509,-0.306307,1.632581,-1.673126,1.747778,-0.929808,1.340784,-1.173968,1.315653,-0.619821,0.43234,1.086014,-0.289489,-0.884581,0.017237,0.464627,-0.840992,-1.006437,-0.604363,-1.185028,-1.212685,-1.059264,0.349206,-0.565936,0.201584,-1.274625,-0.242607,-1.702914,0.417471,-0.829805,-1.425768,-0.768412,-0.342208,0.544609,-1.405283,1.444938,1.429219,-1.139486,1.343343,-1.701101,-0.533226,-1.259491,1.383817,0.875778,0.725744,0.987195,P
-1.173916,1.323845,1.487264,-0.065106,-0.726581,-0.298842,1.384316,1.479789,-0.215017,-1.114131,0.095246,-0.427687,0.211562,1.091669,-0.052709,-1.488999,1.161629,0.607021,1.257695,-1.128826,0.213085,0.024344,-0.382418,0.285785,-0.347188,0.729983,0.826983,-0.93695,1.259129,-0.126877,-1.406168,-0.200149,1.316265,-0.521609,1.436289,0.674211,-0.279025,1.157949,-0.127159,-1.009539,-1.390392,-0.450712,-0.378282,-1.061844,-0.72445,-0.103351,1.683842,0.826831,0.450165,1.462289,P
0.093364,0.733356,1.339658,1.538411,1.710914,-0.344457,0.957171,-0.31378,0.889882,0.834898,1.324888,-0.395855,0.222845,-1.399516,-1.115025,1.378909,1.535683,1.573121,-0.041916,1.032988,-0.813571,-0.991933,0.429116,-0.242235,-1.209861,0.816856,1.683336,0.657306,0.394478,1.200582,-0.76593,-1.092066,0.26485,-1.567046,1.189952,0.788264,-0.109979,-0.851246,-0.84443,1.685358,-0.423013,1.007343,-1.391366,1.311024,-0.77126,-0.120448,-0.071337,-1.492648,-0.481679,1.187566,N
-1.649171,0.719109,1.141558,-1.172121,1.260985,0.650357,-0.597084,-0.45322,1.66607,-0.751946,1.55985,-0.461312,-0.499631,0.776302,-0.303123,-1.423177,-1.574148,-0.640599,0.704182,0.325821,-1.662759,0.881505,-0.540145,1.715139,1.561436,1.702056,0.019975,0.198628,0.931685,0.148849,-0.796004,1.257666,0.625229,-1.293998,-0.343995,-1.429194,-1.420562,0.939426,-0.417184,-0.287425,1.071576,-1.501935,-0.054472,-1.620895,-1.682691,0.572613,-1.557112,-1.176784,-1.384765,1.461737,P
-0.981921,1.276326,0.517843,-1.698719,1.159685,-0.596588,1.444604,-1.554837,0.405246,1.191045,-1.053079,1.19312,1.370116,-0.49669,-1.001461,-1.25075,-0.432925,1.214544,1.599636,-1.447559,-0.033908,-0.688878,-0.106311,-1.308273,1.105031,-1.267042,1.232428,-0.523759,-1.201562,0.813804,1.572378,-0.435007,-0.756434,1.58978,-1.425824,-0.610494,0.362581,-1.095937,0.461703,1.279129,-1.328665,-0.820981,-1.017341,-0.176888,0.955734,1.04157,0.4699,-0.733374,1.608543,-1.719063,P
-1.723005,-0.873555,-0.80949,-1.018109,-0.602595,-0.872352,-0.17132,-0.514594,-0.841805,-0.409781,1.160045,-0.610891,-1.055947,0.667579,0.050871,-0.857025,-0.432121,-0.754291,1.152497,0.829808,-0.357622,0.666007,-1.471674,0.024286,0.450743,-0.037085,0.174177,1.394186,0.426849,-0.133489,-1.21102,-1.498403,1.712608,0.741153,-1.671093,1.282161,-1.426073,-1.33462,-1.439873,1.217775,1.601348,0.386822,1.101239,-0.528497,0.032653,1.511479,0.938233,-1.415136,0.868237,0.0652,P
0.879321,-1.307605,0.866039,-0.286334,-0.547026,-1.03255,-1.389663,-0.097727,-0.413913,0.254207,0.1144,-0.827999,-0.876462,-0.263,-0.022402,-1.654197,1.401948,-0.286929,-1.457731,1.466783,0.46584,-1.111975,-1.662938,1.470513,-0.320799,-0.816337,1.488692,-0.263592,-1.656633,-1.1072,-1.541646,-0.637991,1.296643,1.393444,-0.468188,-1.684581,-0.611256,0.614174,1.092198,-0.911861,1.450809,-0.758642,1.610815,0.630892,-0.37256,-0.80669,0.496864,-1.535103,1.166055,-1.334345,P
-1.688554,-1.625053,0.570678,1.27839,0.243994,0.973971,-1.011279,-0.20448,-0.757028,-0.341081,-1.358612,-0.278228,-1.132429,-1.697031,1.431584,-1.503208,-1.536615,-0.639054,1.609596,-1.02736,-0.163643,-0.912145,-0.896426,-0.227853,-0.353247,0.368583,0.599706,1.559992,1.020515,0.119721,0.323032,-1.08806,0.027402,-1.670159,-1.63848,-0.23909,0.643059,-1.138695,-0.941551,-0.823566,1.251733,-1.038823,-1.023975,-1.238763,-1.413384,0.408246,-0.397628,0.473037,-1.200795,0.465193,P
-1.584462,-1.061716,-1.299653,-0.764637,-0.682742,-1.296766,-0.763169,-0.557817,1.277393,-1.580977,-0.050613,1.613843,1.051951,1.316444,1.030507,0.169333,0.383971,0.775977,1.1472,-0.062987,1.401955,0.496831,-1.600058,-0.307565,-0.965473,-1.287561,0.672276,-1.235931,-0.342127,0.020595,1.293166,-1.474976,-1.516553,0.966827,0.44617,1.705303,0.500325,-0.477588,1.362882,0.482294,0.736625,1.656021,0.179265,0.258344,0.340952,1.365493,-0.732078,-0.909136,-0.091084,-1.064096,P
1.235171,-1.088276,0.106371,-0.728509,1.686345,-1.126394,-0.491213,0.199822,0.863436,0.328892,-1.336279,0.156832,-1.747575,-1.331174,1.666645,-0.069207,-0.479484,-1.22335,-0.847877,-0.056284,0.790868,1.255485,-1.440148,0.655042,0.661903,-1.239634,-1.170176,1.218155,-1.417587,0.701089,-1.115369,1.161286,0.304062,0.01109,0.975901,-1.361766,1.308496,-0.165967,0.542929,-1.579582,0.732939,0.13118,-0.78022,-0.766617,1.607644,-0.311177,0.121682,-1.002053,0.340126,-1.196481,P
-0.379017,-0.70781,-1.572497,-0.314149,1.685565,1.10859,1.453886,0.491147,-0.170356,-0.4167,0.395603,-0.092026,0.516617,-0.300754,-1.673557,1.387354,-0.919878,-0.697765,-1.691529,1.022573,0.653035,1.02238,0.670171,-1.660929,-0.070606,0.231403,-1.095438,0.437498,0.002365,1.314025,-1.582231,-1.148082,0.543351,1.573287,1.160538,-1.05223,1.464389,-1.695128,-0.199258,-1.487851,0.595036,-0.920027,-0.292445,-1.32885,1.478536,-1.374386,-1.797027,0.635988,0.831253,-0.983241,N
-1.72821,-1.360182,-1.50957,0.301432,-0.78799,1.692979,1.648035,1.181622,0.113911,0.193467,1.104901,-0.651442,1.400663,0.869354,1.680507,-0.381462,-0.618185,-1.162584,1.190392,-0.323591,-0.593369,-1.074334,0.622837,-1.043556,-1.682187,-0.03314,0.538237,1.07054,-1.114325,-0.59331,-0.432568,-1.296277,-0.069884,-1.671229,-1.637139,-0.480124,-1.668388,1.170821,0.35295,-0.895596,-1.688861,0.224313,-0.610011,-0.046132,1.49078,1.2312,-0.652472,-0.012201,1.688578,0.440766,P
0.839697,-1.32256,-0.935841,-0.583331,0.920902,0.562737,0.216349,-1.327274,0.581114,1.019554,-0.948575,1.272835,-1.064062,0.260732,-1.284444,1.10097,1.755059,-0.921125,-0.337992,1.272307,-1.274588,0.832318,1.687693,0.076237,1.606477,1.412905,0.732187,-0.684514,0.710447,-0.555351,0.116379,-0.829104,1.622186,-0.657627,0.637321,0.854949,0.666588,-0.28099,0.432512,1.244639,-1.64102,0.768785,-0.900296,-0.248227,-0.084787,-0.459601,-1.466244,-1.492151,0.514801,0.032005,P
-0.655955,0.188055,-0.074948,-0.367497,-1.557847,-0.763929,1.134292,0.301683,-0.337989,0.732294,1.599886,-1.144757,-0.894588,1.214727,0.813311,1.027261,0.091516,1.017832,-0.64113,-0.102764,1.400776,0.604906,0.687829,-1.241917,-0.535127,0.763135,-1.03278,0.407824,-1.20065,0.729797,-0.938887,0.885527,-0.913048,0.161629,-0.998129,1.215323,0.188162,0.910528,0.944811,1.028147,-1.0815,-0.274618,1.114509,-0.954274,-1.535147,-0.035386,-0.085742,-1.738805,0.532038,1.262732,P
1.634818,1.467445,0.305964,-0.187862,0.990889,-0.72196,1.161288,1.104626,1.101727,0.642943,0.577,-0.458406,0.322996,-0.869211,-0.637809,0.898436,0.847003,-1.248251,1.703784,0.062136,1.06157,0.132947,0.720382,-0.977914,1.350227,1.014171,-0.709787,0.093423,-0.782152,-1.354053,0.866118,0.573208,0.686633,-0.854482,-0.72165,-1.2795,-0.967072,1.259278,0.423322,-0.346745,0.115774,0.711844,0.62095,0.224459,0.974925,-1.39444,-1.017108,-1.619757,1.363158,-0.406211,P
0.884849,-0.438847,-1.370899,0.444875,0.123665,-0.950209,-1.32189,-1.570517,0.288131,0.87364,-1.014663,-0.658037,-1.116369,1.38738,1.431122,1.077754,1.610793,0.312898,-1.269421,-0.357795,0.027152,-0.066226,-0.405711,-1.62117,-0.921862,-1.422112,-0.249246,1.613232,0.550315,-0.788813,-1.279419,-0.220723,0.912747,-0.046429,0.909702,-0.676361,-0.997545,-0.104108,0.508987,1.341942,-1.618046,-0.725231,0.573307,-1.251742,-1.433253,-0.864886,1.18203,-0.473761,-0.148893,-1.714179,N
1.518422,1.343915,0.969828,-1.140127,-0.932123,-1.436377,-1.435314,1.697215,-1.127856,1.279976,1.069339,-0.878089,0.598272,1.623167,-0.972017,-0.824979,-0.543514,-0.329345,1.145427,-0.375542,1.46658,-1.518717,-1.324166,-0.160496,0.970053,-1.241931,-1.664299,-0.360533,-0.142388,0.830607,-0.898097,1.303469,0.251006,0.787583,-0.527865,-1.421062,1.38493,-1.580849,1.60083,0.911254,0.858864,1.002335,1.163403,0.468932,0.999392,1.017156,-1.172045,-0.400393,0.929708,-0.782374,P
-0.806568,-0.060578,1.377939,-1.654017,-1.180619,-0.985554,1.205396,-0.457387,-1.606999,1.307932,0.721151,0.95612,1.262559,-1.053144,0.895178,1.024657,0.318513,-0.94072,-1.065927,0.640437,0.953148,-0.761367,0.31178,-0.313459,-1.025185,0.484006,1.369657,1.365551,-0.013693,-0.702072,0.061537,-0.99589,-1.758305,-1.03108,1.408192,1.669476,-1.470087,0.497807,0.428393,0.250939,0.390463,0.463718,0.460825,0.234557,-1.580027,1.360315,-0.705033,-0.34182,0.723643,0.288648,P
0.564481,-0.674967,0.717458,1.61049,1.693724,1.319674,0.60943,-1.182008,-1.458699,1.469529,-1.42365,0.367358,1.691735,-1.105444,1.345589,0.438443,-1.229438,1.583997,0.342276,-1.410867,-0.677781,-1.270509,0.668641,-0.249707,-1.404672,1.035348,-0.308098,-0.073963,1.78617,-1.172228,-1.388329,-0.48219,0.674224,1.045389,0.181739,0.878758,-0.259312,-0.860239,0.820263,-1.639488,0.761573,-1.111348,-1.431951,-1.044913,0.724385,1.028865,-1.038303,0.988569,0.37023,0.523782,N
-0.70065,-1.087836,-0.710354,-0.978535,-0.662754,1.577528,-1.7031,-1.2428,-0.361011,-0.12856,1.233893,1.598,-1.261435,0.48074,0.024814,0.721054,1.560249,-1.203752,-0.059735,-0.290129,-1.403734,-1.252223,0.364014,0.782906,0.457859,0.104579,1.396918,0.406331,0.24201,0.02912,1.408513,1.149228,1.026132,0.999574,-1.080138,0.72151,1.447272,1.53089,-0.559375,-1.542469,0.132101,0.679687,0.494764,-0.591029,-0.683254,-0.149405,1.239426,-1.717118,-0.250752,1.555831,P
-0.851315,0.803601,1.552932,-0.639662,0.309979,0.580161,-0.283909,0.562168,-1.01177,-1.547349,-0.372466,-1.519908,-1.355492,-1.211956,-1.421796,0.202862,0.810304,-0.276173,1.766206,0.12602,-0.165563,-0.582879,-1.763492,-0.420229,0.301254,-0.19265,0.287746,1.67868,1.737692,1.260974,0.674499,0.30883,-0.8654,-1.30011,1.400979,0.268037,-0.197101,-0.892022,-0.052983,-0.475777,-1.466593,-0.581896,-0.807903,-0.629463,1.607807,-1.10596,0.959991,-1.601946,-0.733508,0.661472,N
1.143504,-1.190514,1.427196,0.20012,-0.738754,1.749392,1.446511,-0.221225,0.651624,0.220193,0.027504,-1.293175,-0.676746,1.676738,-0.922485,-0.474372,-1.082001,-0.025287,-0.002112,-0.990476,1.668381,0.997601,1.558276,-1.671711,0.269506,1.64112,0.96485,1.400598,1.075842,1.115864,-0.865895,-0.338485,-1.286056,-1.25458,1.187174,1.41517,0.693984,-0.108679,-0.388837,-0.918256,-0.361917,-1.064181,0.395003,1.569831,0.362961,-1.443529,-0.928946,-0.352277,-0.170578,-0.473891,N
-1.282643,0.993215,1.570946,-0.390562,0.621745,1.217485,1.202941,-0.655386,1.2387,-0.414553,-1.475367,0.670794,0.09229,0.570568,-0.745703,1.270645,-0.015315,-1.521607,1.09775,0.627564,-1.546692,-1.420946,1.528701,0.197416,1.531545,-0.255965,-0.135572,0.648534,1.229248,1.443559,0.857066,-0.696397,0.132082,-1.516628,1.064904,-0.5696,-1.21537,0.260978,0.066883,-0.661511,0.863657,0.566767,0.042844,-0.113649,-1.032013,0.665641,0.354155,0.662929,1.076168,-0.92976,P
0.124003,-0.534032,0.817426,-0.512142,1.100068,1.021745,-1.478894,0.206128,1.113372,1.51553,-1.234545,0.045585,0.047989,-1.561108,1.238607,-1.69563,-0.501591,0.296468,-1.647585,1.471018,0.917224,1.03974,-1.095658,-0.524313,-0.759604,-0.570994,-1.661764,-0.065222,0.993107,-0.103654,-0.161799,0.082112,0.689602,0.904906,1.529436,0.524612,-1.246775,1.355964,1.103095,-0.292092,-0.975729,0.844921,0.671537,0.504019,0.621177,0.202699,1.457459,1.013195,-0.244906,1.418039,N
-1.572878,-0.975585,-0.224456,-0.206368,-0.493032,1.2915,0.017695,0.434147,0.037667,-1.026851,-1.616171,1.410211,1.600585,-0.008371,-0.401164,1.46259,-0.33433,-0.385321,0.945727,0.776582,0.127863,-0.471211,1.596569,-0.722861,-0.110042,0.342714,1.287963,0.652046,0.913696,-0.94244,-0.551514,-0.155018,0.582953,1.578661,1.279941,0.713102,-0.071569,-0.734855,0.052026,-1.646245,-0.634087,-0.007816,-1.59475,-0.512415,-1.417651,1.196506,-0.347235,-0.153962,-1.042809,0.325989,P
0.860738,1.443491,1.185869,-0.657805,-0.762204,1.466201,0.190205,-0.723608,-1.139329,-1.169526,0.054001,1.502126,-1.012641,-1.016714,1.014453,0.691443,0.871188,-1.576425,-0.206684,-0.907797,-0.986073,0.594077,-0.715621,-1.322258,-0.347808,0.825443,-0.599914,-0.599122,-0.530638,1.374242,0.900804,1.599283,0.339675,0.086559,0.807612,0.428364,0.696221,-1.428378,-0.348881,-0.266416,0.225183,-0.243569,-1.321166,0.11909,1.750461,0.212327,1.003008,1.523934,0.691496,1.634914,P
-1.695127,-1.620677,-0.901633,-0.492817,0.338204,-0.40192,1.480559,1.01923,0.684888,0.869776,-0.981976,-0.953093,-0.260334,1.014829,0.728301,-0.427118,-0.692099,-0.012341,1.452867,1.041573,-1.519599,0.95945,-1.682832,-1.033794,-0.932425,1.170063,0.038253,-0.503409,0.106338,-1.40137,0.368583,-1.286211,-0.237146,-0.337512,1.618427,-0.361755,0.839562,1.117855,0.177184,1.147256,-0.06211,-0.295436,1.548164,0.217987,-1.524851,-0.235195,0.437571,0.939827,1.665013,-0.203028,P
0.868841,-0.729569,0.122752,-0.904118,-0.308447,0.87815,-0.318361,-1.64565,0.321628,0.616484,-1.195887,-1.573703,-0.89719,0.616613,0.887113,0.613979,-0.331115,1.285656,-0.415767,1.227043,-0.728981,-1.196777,1.470386,0.355471,0.473348,1.607313,0.304535,1.05891,-0.527635,-1.042328,0.204623,-0.5958,-0.03224,-1.039725,0.042718,0.79812,0.57507,1.237633,1.521704,-1.664912,-0.797955,-1.332513,-1.111806,-1.063836,0.805726,-0.222093,0.458964,-0.778812,1.35645,-1.030641,P
0.887502,0.888804,0.426446,1.255594,0.000286,0.226298,-0.968054,-0.904605,1.638859,1.118626,-0.524493,-1.083153,0.509734,0.242665,1.397219,-1.208165,1.130745,0.0962,-1.30963,-0.531474,0.499687,0.715282,0.661902,-0.542936,-0.533956,-1.238075,-1.343651,-0.053921,1.5018,-1.013195,-1.338423,-1.157617,0.785141,-0.828558,0.827229,-0.650393,0.015248,-1.188448,-0.192697,0.429751,0.440062,-0.224835,-1.197517,0.090379,-0.205076,-0.028295,-0.075405,1.123562,-1.177763,-0.360425,N
0.616178,0.088596,0.176266,0.49746,-0.818392,1.488223,0.259185,1.731082,-1.182694,0.817841,-0.959978,-0.799634,-1.520552,-1.071702,-0.250992,-1.662182,0.851472,0.57934,1.575817,-1.651193,-0.599117,-0.134826,0.171753,-1.724893,0.386259,-1.672251,1.409814,1.157774,1.548486,0.320991,-0.905449,-1.515498,-0.638572,-1.002995,0.360131,-1.495442,1.228886,1.173992,-0.514573,-1.63772,-0.149243,-0.607651,0.951353,1.755706,0.591764,-0.538941,-1.685151,-1.103223,-1.155838,-0.376536,N
1.435429,-0.065989,-1.096738,-0.610745,-1.387039,0.011663,-0.492657,0.918485,-0.668345,-0.51254,-0.46707,0.748823,0.886486,-0.25903,-0.746425,0.063032,-1.020955,-0.695432,1.281865,-1.114426,-0.797982,-0.891144,-0.74613,-0.672115,-0.135031,1.240498,1.528064,-0.520728,-1.472217,-0.161111,0.864975,1.151706,-0.787585,-0.121807,0.408625,1.241957,-1.043226,-0.074335,-0.190221,0.470755,1.541268,-1.681,1.392,-0.959693,0.404318,0.723289,-1.362368,-0.845787,0.883688,1.169347,N
-0.98175,0.682261,0.471422,-0.92503,-0.809164,-0.838529,-0.454308,-1.508838,0.180012,-0.4314,0.028527,-1.242341,0.178136,-1.182416,0.444675,0.619616,0.436611,1.447901,1.378783,-0.452967,1.384261,0.310439,0.485229,0.742066,1.681691,0.011385,1.256149,-1.12249,-0.806302,-0.628799,-1.376026,-0.810202,-1.274065,0.567279,-1.452752,-0.769099,-0.310596,1.548113,1.165745,-0.468608,-0.488588,-0.445126,0.867543,1.016723,-0.290817,-0.499389,-1.645063,0.563752,0.271794,1.159699,P
-0.873064,-0.558354,-0.371563,-1.437378,0.2845,1.009077,-1.702099,-0.651637,0.530008,1.101474,0.010889,0.615461,0.754369,-0.354366,-0.69138,-0.796362,-1.697139,-0.952893,-0.813005,1.34501,-1.643481,0.716705,0.017247,0.168158,-0.918008,1.214238,1.441504,0.243388,-1.561019,-0.490159,0.537845,1.144698,-0.554293,0.484508,0.59156,0.27191,-0.891703,-1.509035,-0.942853,1.653875,-1.152715,0.088135,1.457426,-1.675795,-0.082987,-1.185746,-1.458798,1.094871,0.724486,-1.232169,P
1.13589,-1.466809,1.275575,1.594772,-1.158398,-0.650751,1.328896,-1.494077,-0.851821,-0.593941,1.411563,0.408562,0.622573,-1.035912,0.423227,-0.711843,-0.132173,1.395955,-0.018873,-1.300197,0.436933,-0.645659,0.326195,-1.245327,0.759066,-0.436119,0.288135,-0.217377,1.590866,-0.354433,-0.584779,-1.229139,-0.669187,-1.186653,-0.792248,0.220951,1.531613,1.044713,0.858452,0.354691,0.737615,1.693714,1.434414,-1.163629,-0.203958,0.426029,-0.756752,-0.320772,1.256926,-0.262217,N
-0.991882,0.767055,-0.913883,1.639376,0.960837,1.06232,1.230565,-1.6783,-0.192453,-1.582089,1.170961,-0.162178,-0.760307,1.604167,0.80408,0.225263,-0.150723,1.721143,-1.713138,0.322885,0.683898,0.842764,-0.382687,-0.165793,-0.728075,0.502546,1.660189,-0.33224,1.828197,0.630083,-0.080774,-0.875952,1.128763,-1.568991,0.916647,-1.385396,-0.177074,-0.097714,0.273054,1.55264,-1.537172,-0.796456,-0.291608,-0.858773,-1.376138,-1.513246,1.504601,-0.952812,0.005159,-1.281398,N
0.395986,-0.232653,-0.005111,1.564782,-1.240862,0.074778,0.964344,0.749204,-0.091106,0.502226,1.189911,0.965148,-1.760253,0.922758,0.219707,-1.664411,0.421033,0.649146,-0.869429,-0.096924,0.587544,-1.244448,-1.557857,1.394548,-1.263423,-1.057387,-0.503701,-0.445189,-0.911615,-0.342092,-0.307213,-0.482954,0.515551,1.392403,1.521089,0.814971,-0.044405,0.449506,-1.623341,0.677037,0.682199,0.244929,-0.082786,1.091837,0.81397,-0.371488,-1.156151,-0.63394,0.735173,-0.427338,N
-0.442972,1.072427,1.376084,1.384091,1.090552,0.645318,-0.447435,0.673976,0.241681,-0.58769,0.511104,-1.528542,0.520872,-0.651024,1.536111,-0.480779,0.449356,-1.49386,-0.032279,-1.543242,-0.387152,-0.095508,0.309588,0.182652,0.924229,1.667924,0.082207,-1.237291,-0.7062,-0.283985,-1.250467,0.882857,1.099102,-1.091307,-1.454299,0.614309,-0.272388,-1.404708,-1.207219,0.307225,1.694474,-1.42845,0.605622,-1.132104,-1.224054,0.509317,-0.514505,-1.122836,-1.103207,-0.01418,N
-1.071725,-1.130156,0.027086,-1.503491,0.969344,-1.674999,0.413817,-0.019242,1.553644,1.215095,-1.146048,-0.017121,-0.790874,1.679264,1.37264,0.69267,0.604854,0.319547,-0.134562,-0.119383,-0.822542,0.671776,-0.003292,-1.585322,-1.50023,1.575964,-0.221157,1.563808,0.493009,-1.742189,1.503414,-0.026198,-1.564864,-0.448763,0.689052,0.116792,0.959908,-1.314922,-1.075514,-0.982127,-1.017604,-1.131847,1.670468,1.387724,-0.854193,1.613736,0.695805,-1.110013,1.364671,-0.012098,P
-1.757126,0.317173,-1.214663,0.042867,-0.071383,0.480673,0.341198,1.572828,-1.338322,-0.669681,1.670913,1.693723,0.794681,-0.60856,0.410428,0.180658,-1.499422,-1.37785,-1.713195,-0.835875,0.021827,-0.815304,-0.690498,0.560994,-1.302515,1.567119,-1.210491,-0.538267,1.293126,0.538778,-1.036261,0.405043,0.293797,-0.679656,0.238521,-1.650413,0.597064,-1.669204,1.534026,0.227549,-0.677192,0.48079,-0.29319,-0.806873,-1.518721,1.276504,-0.693659,1.384613,1.673359,-0.460455,P
-1.766297,-0.819529,0.187979,1.148269,0.866413,0.550433,0.810156,0.776194,-1.598829,-1.561008,-1.551743,-0.296412,-0.99085,0.531192,1.319165,-1.021089,-0.501363,-0.78957,-1.51681,0.535017,-1.504648,-0.794448,-1.085344,-0.400379,-0.630286,1.648505,-0.702813,-1.15257,0.739862,0.66947,-0.984271,1.288973,0.535412,0.864615,1.457498,-1.087666,-1.293533,-1.330529,-0.799528,-0.295632,-0.660211,-0.681455,0.369097,0.902425,-0.061057,0.436431,1.342888,-0.077222,-1.572423,-0.559083,P
-0.144263,1.519425,-0.332449,0.381329,0.572437,-0.869753,-0.639959,-0.338619,0.083513,-1.515617,-0.132143,0.625535,-1.312873,-1.388824,0.05124,-0.163316,-1.25774,0.137977,1.033972,0.534721,-1.573927,0.326415,1.191208,-0.974383,0.949046,0.007906,0.845689,-0.316478,0.034415,-0.284821,1.024636,1.529768,0.725709,1.378,-0.847984,-0.260074,0.648648,-0.008832,1.157889,-1.363736,-0.246272,-1.409048,-0.414107,1.480683,-0.223299,0.127672,-1.515344,0.605472,-1.027977,0.879457,N
1.365174,0.147878,-1.61127,-0.074206,-0.407034,-0.547695,-0.83837,-1.689717,-0.788559,0.293624,0.125392,-1.539287,-1.03696,1.094741,-1.67119,-0.014072,-1.549411,-0.471227,-1.10723,-1.645263,1.638421,1.273784,-0.364015,0.619557,0.089283,-1.138095,0.814565,-1.250465,-0.043759,0.727342,1.676255,-1.239964,-0.633775,1.640382,-0.128031,0.986735,0.550103,0.551614,1.178763,0.004314,1.541444,-0.730986,-1.009122,-1.576304,1.322574,-0.926075,1.687906,-1.374094,1.571006,1.065365,N
-1.181381,-1.063527,-1.624908,1.444736,0.444813,-0.962702,-0.998228,0.417509,-0.102957,-0.213382,-1.028465,-0.919237,-0.78276,-0.456577,1.421416,-0.953391,0.70148,-0.475124,0.906992,0.528689,0.057268,1.543176,1.020949,-0.689134,-1.038123,1.672503,-0.904627,1.358556,-0.926162,1.278315,0.452233,-0.614627,-0.046651,0.572556,1.361198,-0.04003,-1.629121,1.070585,-0.755768,1.260569,0.839519,0.872007,-1.591143,1.031124,0.628568,-0.962175,-0.359731,1.501014,-0.996538,0.452151,N
-1.292208,0.601776,0.961349,1.505801,-1.219511,-1.487375,-0.614194,-0.997598,-0.695955,0.384723,1.191962,1.261837,0.010931,0.189666,0.649973,1.451323,-1.327335,-0.839517,0.26098,0.156674,0.470256,0.817576,-0.346708,-0.17426,-1.022324,-0.284151,0.359829,0.538461,1.002044,1.712203,0.68357,1.519156,0.776284,0.563805,-0.038162,-0.37257,-0.845187,1.532705,1.613797,-0.059315,0.838488,0.282548,-1.073146,0.796961,1.524191,1.650819,1.113888,-1.114503,1.464462,-0.310682,N
0.42306,1.505486,0.393715,-1.567233,-0.08593,-0.151715,-0.848724,0.990992,0.066935,-1.140256,1.299078,0.017784,1.024098,-0.983349,1.099933,0.295538,-0.86524,0.026455,-1.224624,-1.424897,-0.437246,-0.905026,-1.100807,-0.81148,0.021229,1.01112,-1.093376,-0.79618,1.273171,0.060317,0.098591,0.086549,-0.117308,-0.143468,1.520249,-1.101931,-1.409352,-1.211799,-0.583365,-1.055371,0.265974,0.89425,0.945823,-0.617483,-1.147201,1.666871,1.002994,1.647118,-1.227311,-0.798459,P
0.808194,0.72395,0.968402,1.369078,-0.554341,0.576005,0.332695,1.515862,-0.425802,1.368951,-0.543925,-1.67521,1.236315,0.345511,0.749534,-0.145065,-1.058538,-1.242585,1.531577,-1.459591,-0.229674,-0.555035,0.680879,1.369044,-0.716001,-0.524369,1.104187,-1.266297,1.690469,-0.533609,-0.821376,0.909395,-0.750527,0.141306,-0.536066,-1.282878,-0.347734,-0.065964,-1.511422,1.086057,1.281091,1.318626,0.215742,-1.519462,1.463917,0.522816,-0.934267,1.230646,1.496532,1.429121,N
0.408355,0.262374,0.972739,1.440362,-1.520012,-1.278485,1.540688,0.975772,-1.625055,1.606001,-0.704682,-0.895164,-1.462298,-1.400934,0.01702,1.545935,0.411528,0.944405,0.028656,-0.054857,0.83148,1.002025,-0.306669,1.51148,-0.622562,-0.335211,-1.315206,0.434855,-0.065415,-1.600232,-0.032124,-0.404913,-1.177418,-0.977409,0.409921,-0.885107,-0.399969,0.757046,-1.340903,1.297076,0.986283,1.357395,0.607543,0.379333,0.206949,0.162469,0.131101,-1.207012,-1.442931,0.019147,N
