@relation fri_c1_1000_5

@attribute oz1 numeric
@attribute oz2 numeric
@attribute oz3 numeric
@attribute oz4 numeric
@attribute oz5 numeric
@attribute binaryClass {P,N}

@data
0.795683,1.376612,-0.644652,-1.010362,-1.333189,P
0.436982,1.029754,-1.579645,1.049025,1.679717,P
0.285576,0.05385,0.61761,1.161132,-1.664947,N
1.094701,1.089033,0.586202,0.449463,0.712033,P
0.31021,0.945641,-1.49179,1.496603,1.663211,P
-0.478949,-0.489236,-0.452414,0.98237,1.105927,N
1.808248,1.145961,1.32759,-0.589252,1.741741,N
0.397924,1.16929,-1.53185,0.009175,0.970316,P
0.300079,-0.019855,0.157767,-0.289442,-0.529045,N
1.370909,1.424346,0.495813,-1.202499,-0.388978,P
1.283656,0.850838,0.848945,-1.42535,-0.656463,P
-1.525536,-1.160434,-1.304151,-1.047444,0.188952,N
0.620898,-0.038963,1.303995,-0.054346,0.346833,N
-0.77271,-0.502861,-0.910439,-1.33003,0.638041,N
0.954018,1.158983,-0.179558,-0.745455,-0.158115,P
1.163409,1.147862,-0.124463,-1.109872,-0.954616,P
0.793518,1.656443,-1.139408,-0.566077,-0.419543,P
0.227986,-0.24522,0.914915,-1.540213,-1.540137,P
-0.350824,-0.768707,0.962605,0.772658,-1.352319,N
-1.566491,-1.611407,-0.181238,-1.567867,-0.319124,P
-1.166359,-1.683992,0.617718,-0.637855,0.516324,P
0.720717,0.716644,-0.307615,-0.040608,-0.392839,P
-1.165906,-1.209652,-0.167448,1.470155,1.597649,N
0.520231,-0.301967,1.673806,-1.267104,-0.570278,N
-0.308476,0.093263,-0.452922,-1.137472,-0.394397,N
-0.772992,-0.363285,-1.005562,0.361398,1.569648,N
-1.412597,-1.515098,0.035419,-0.414167,0.58679,P
-0.506185,0.279399,-1.567425,-1.48859,-1.586925,N
0.378148,1.01536,-1.11138,0.23851,-0.726676,P
0.908214,1.656406,-1.242763,-1.43325,-1.50536,P
-1.1346,-0.742556,-1.390104,0.636947,-0.34895,N
-2.014383,-1.629043,-0.863786,-0.944669,0.974459,P
0.353671,0.599159,-0.682187,-0.343253,-1.484167,P
-0.535904,-0.404284,-0.42734,-1.413914,1.439972,N
0.691656,0.948752,-0.160815,-0.064969,-0.029043,P
0.395653,1.245957,-1.542604,0.542476,0.429771,P
0.889874,0.433718,1.550606,-1.582448,0.183844,P
0.156497,0.768014,-1.160059,0.763186,-0.070372,P
1.547532,0.995938,0.973704,-0.990145,1.424272,P
0.461761,0.787394,-0.691468,0.805803,-1.274948,P
1.103143,1.339678,0.077338,0.682122,0.62355,P
-1.419025,-1.737011,0.500788,1.012781,0.039379,P
0.787851,0.73214,0.041007,1.648531,-0.911765,P
0.696741,1.51101,-1.713865,1.537698,-0.61725,P
-1.063805,-1.429989,0.559557,-0.357975,-1.51726,P
1.101875,0.717612,0.846647,0.057624,0.019358,P
1.447227,0.813544,0.842627,-0.189029,0.193808,P
-0.123303,0.419959,-1.113557,-0.808414,-0.716597,P
0.758009,0.12042,1.046065,1.355646,0.273276,P
-0.464844,-0.448163,-0.001032,0.267683,-0.678543,N
2.043511,1.418232,1.51547,-1.335686,-0.227057,N
-0.572491,0.151848,-1.693898,-0.356316,1.40937,N
-0.927651,-1.73345,1.167711,1.585162,0.274356,N
-0.040163,0.844106,-1.696,-0.20311,-1.332933,P
1.385196,1.160845,0.687196,0.373509,-1.44802,P
0.327187,0.091403,0.666431,-1.413135,1.528043,P
0.774499,0.686228,0.180288,-0.68277,-1.640187,P
1.063493,0.779261,0.625908,0.134486,-0.582611,P
0.794327,-0.165717,1.681193,-0.933103,-0.256766,N
-0.154104,-0.774512,1.286234,-1.642478,-1.042591,P
-0.621478,-0.013285,-1.07268,1.126734,1.578929,N
1.854225,1.453436,1.496404,-0.826606,-1.04632,N
0.328049,0.317439,0.703108,-0.848017,-0.478416,P
-1.276913,-0.498757,-1.311245,-0.289981,1.609613,N
0.200878,-0.242703,0.740597,-0.188987,-0.88793,N
0.954832,1.301072,-0.14699,-1.157494,-0.079187,P
-1.296594,-1.374091,-0.360816,-1.424292,0.233098,P
-1.080917,-1.421641,0.555491,1.103801,-0.146977,N
1.818749,1.245707,1.522785,0.29121,0.003185,N
1.081961,0.691212,1.461445,1.43235,-1.324357,P
0.758665,0.445232,0.32524,-0.754807,-1.524225,P
-1.547654,-0.972103,-1.649466,0.126777,-0.998106,N
-0.440029,-0.246563,-0.514832,1.057238,-0.000247,N
0.395109,-0.188319,0.856806,1.086751,-0.475572,N
0.625435,0.182103,1.191068,0.77397,-1.697707,P
1.056619,0.425503,0.779052,0.31577,-1.028142,P
-0.526328,-1.549181,1.524815,1.260837,1.209612,N
-0.112843,-0.330298,-0.30811,-1.468411,-1.058533,P
-1.000761,-1.414179,-0.044979,0.87365,-0.893432,P
-1.944146,-1.489597,-1.63088,1.390466,1.589686,N
1.397691,1.688312,0.329546,-0.964641,-1.243568,N
-1.892497,-1.213033,-1.49261,-1.20703,0.505738,P
-0.475334,-0.747437,1.132348,-0.36757,-0.949753,N
-0.466136,0.014352,-0.848757,-0.579299,-1.109078,N
1.970742,1.320079,1.472767,-0.668276,-1.276782,N
1.373657,1.178829,0.984595,0.926715,-1.449824,P
-0.047832,0.752909,-1.352505,0.904224,0.632121,N
-0.8243,-0.674259,-0.24451,-1.216689,-1.134752,N
-0.778541,-0.906767,-0.101826,-0.024762,-0.631428,N
-0.068981,0.126955,-0.145822,1.208602,0.106226,N
0.766852,1.450181,-1.235673,-1.008461,-0.361249,P
0.764282,1.179713,-0.269547,-0.943638,1.057644,P
0.829008,1.313053,-0.475444,-1.587755,0.898583,P
-0.685513,-1.208941,0.579693,-1.358878,0.637828,P
-1.81897,-1.239322,-1.482513,1.487324,0.080194,N
-0.561374,-0.893993,0.501367,1.340835,0.421498,N
-0.683215,-1.744456,1.58965,0.773148,-1.680251,N
-0.366471,0.316182,-1.52309,-0.212964,-1.594459,N
-1.049218,-0.666632,-1.552238,-1.248892,0.554114,N
1.537616,0.949652,1.667465,-1.104095,0.548415,P
0.864195,0.918615,0.131921,-0.576267,-1.405514,P
1.777176,1.143397,1.346299,-1.307571,0.80106,N
-0.107508,-1.091748,1.641819,-0.143405,-1.042927,N
1.244151,1.737736,-0.143625,0.589677,1.056698,N
-1.934916,-1.126515,-1.536614,0.485444,1.644461,N
-0.791237,-1.572838,1.434427,-0.592463,0.471636,N
-1.959387,-1.433312,-1.548207,-1.113002,-1.430382,P
0.117573,0.118582,0.387937,-0.336823,0.609201,P
1.322443,0.965867,0.326185,-0.700137,-1.635178,P
-0.218092,0.301248,-1.495802,-1.639247,1.017485,N
0.938381,0.943723,0.595289,0.966143,-0.527188,P
0.716102,1.442537,-1.137553,1.031737,0.280552,P
-2.321299,-1.577878,-1.657425,1.761022,0.644474,N
-0.947492,-1.617347,0.670058,-0.592586,-1.416374,P
0.371869,0.832975,-0.860291,-0.379385,-1.535714,P
-1.3595,-0.766523,-1.366267,-0.920252,-0.819082,N
0.686182,0.123912,1.35263,-1.387668,1.168737,P
-0.72406,-0.642124,-0.040412,-1.155224,-0.47444,N
-0.08431,-0.34263,0.806199,1.721429,1.061763,N
0.875048,1.600983,-0.783046,0.022662,0.983227,P
1.591063,1.501632,0.506583,-0.699172,-1.592044,N
-0.992136,-0.383249,-1.617701,-1.096563,-1.083631,N
0.568842,0.170369,1.070122,-1.310338,0.356635,P
-0.157373,0.259628,-1.07359,-0.457019,1.418154,N
-0.754188,-1.351117,0.800779,-1.143733,0.060962,P
1.583823,1.521688,0.529716,-1.240928,-0.239832,N
0.142634,0.318604,-0.057619,-1.284409,-1.060533,P
-0.458648,-0.091461,-0.632308,0.251413,-0.459545,N
-0.516957,0.135529,-1.60993,-1.688003,0.200045,N
-1.053939,-1.320554,0.214395,0.108929,-1.25295,P
0.844073,1.356267,-0.250737,-0.560075,0.674146,P
0.824906,0.759254,-0.576709,-0.472,-0.494003,P
1.367186,1.675485,-0.636677,1.164389,-0.002474,N
0.330745,-0.277886,1.466579,-1.291169,-1.622385,N
-1.009617,-1.471257,0.178568,1.613377,1.488911,N
-1.251025,-1.132755,-0.455718,1.747065,1.236349,N
0.278323,-0.200072,1.183195,-1.047511,0.028256,N
1.742179,1.202572,1.659726,-0.031671,-1.320353,N
-0.498252,0.559017,-1.246515,-0.183645,0.641702,N
-0.03863,-0.04298,-0.053685,0.02852,-0.735852,N
0.524668,0.471662,-0.345214,0.50529,0.97829,P
-0.617556,-0.789777,-0.511224,-0.0126,-1.426126,N
-0.869069,-0.372028,-0.954452,-1.471621,-0.114526,N
-1.453267,-1.405098,0.325026,-0.360161,1.028241,P
0.60435,-0.066925,1.371549,1.168171,1.540478,N
-0.179101,0.534701,-1.115349,-1.098231,-0.081537,P
-0.610873,-1.007249,0.498679,-0.377189,0.651739,N
0.617236,1.166809,-0.717869,1.319922,0.419179,P
-1.154569,-1.763452,0.750771,1.190907,1.26785,N
-1.664642,-1.106353,-1.385683,-0.591449,0.536045,P
-0.036486,0.947092,-1.518685,0.125213,0.207991,P
-1.062194,-0.843089,-0.63453,-1.241965,-0.070111,P
-0.346282,-0.729276,0.645736,-0.504192,-0.408356,N
-0.680468,-0.173258,-1.465146,-0.238623,0.071228,N
1.297427,0.843092,1.031733,-1.163934,-1.578834,P
-0.583078,-1.317065,1.194777,-0.097015,0.406504,N
-1.566945,-1.23106,-0.980107,1.061026,0.81947,N
-0.775138,-1.162856,0.433161,1.396727,0.693903,N
-0.36011,0.331827,-1.104652,0.147539,1.027778,N
0.602275,1.722979,-1.664142,0.746642,-0.066192,P
2.016336,1.1788,1.507175,0.821217,0.690697,N
-1.816197,-1.690732,-1.397594,1.371217,0.096959,N
0.48334,-0.005985,1.415205,-1.506484,-1.242618,P
0.952166,1.406507,-0.325359,-1.62883,-0.618978,P
-0.54667,-0.284658,-1.676014,-1.371552,-0.230784,N
-0.089014,-0.491363,1.306336,-0.909832,-0.108423,N
0.291597,-0.537769,1.191499,0.254727,0.529558,N
-0.427527,-0.273273,-0.484959,1.193308,0.347096,N
0.752626,1.071866,0.136159,-0.096058,1.434544,P
1.155888,0.715244,1.028154,0.078003,-0.431083,P
-0.935879,-0.859146,-0.555347,-0.544983,1.040436,N
0.143523,0.907498,-1.460727,-0.317367,-0.725231,P
1.142496,0.345449,0.98973,1.139901,-0.316058,P
1.009475,0.699237,0.805164,-0.439556,0.032916,P
-1.233382,-0.986937,-0.723827,-0.166161,1.212043,N
1.820994,1.540497,1.27855,-1.440088,0.470883,N
-0.428127,-0.709916,0.393626,1.605201,0.82196,N
0.309279,-0.107984,0.096611,-0.832949,-0.411273,P
-1.441606,-1.162864,-0.48601,0.974098,-0.415019,N
-1.73403,-1.608814,-0.011063,-0.960131,1.136894,P
1.777444,1.297503,1.075814,0.946763,1.358055,N
2.028826,1.688741,0.673108,-0.758749,-0.644162,N
-0.04189,-0.141084,0.851315,-1.122533,-1.503426,N
0.027124,-0.516216,0.733191,1.180296,1.550237,N
1.727981,1.206425,1.396324,1.410467,0.273102,N
-0.769587,-0.744604,-0.131527,0.898937,-1.026198,N
-1.769251,-1.19377,-1.275317,-0.56556,-0.857515,P
-0.719437,-0.982563,0.141003,-0.115558,1.305434,N
0.074094,-0.6241,1.231388,-1.168281,-1.408566,N
0.92083,1.454996,-1.248062,-0.893464,-0.204235,P
-1.636843,-0.667922,-1.649164,1.383176,0.917487,N
0.022396,0.021078,-0.268515,-1.188,-0.664149,P
-0.499063,-0.650573,0.228761,0.834046,-0.557239,N
-0.522508,-0.072713,-1.5725,0.154793,0.824048,N
-0.176131,0.361823,-0.734115,-0.218569,-1.396198,N
0.305895,0.71913,-0.701046,-1.168114,-1.487525,P
0.705623,1.573998,-1.652887,-1.073,-0.24508,P
-0.501682,0.241637,-1.708326,-1.642171,-0.798139,N
0.744206,1.523442,-1.119176,-1.017759,1.394197,P
0.721404,1.661179,-1.561727,1.474329,-0.045283,N
-0.640242,-0.46407,-0.781955,1.383453,-0.649296,N
-0.213692,-0.229118,0.444516,1.47836,1.68402,N
-0.325597,-0.142893,-0.240368,1.009332,-0.378405,N
-0.259775,-0.110475,-0.249839,0.031771,0.828397,N
1.072209,1.501033,0.021342,0.404339,1.498343,N
-0.731041,-0.821402,0.022024,1.260359,-0.161508,N
0.485732,1.131049,-1.356944,-1.020806,-0.365141,P
0.607849,0.374269,0.823469,-0.306142,-0.333173,P
0.150364,0.200435,-0.1709,1.261905,-1.657488,N
-0.133301,0.193043,-0.699913,1.534272,-0.437023,N
-1.593646,-1.577274,-0.5273,0.689571,1.085181,N
1.24203,1.715645,-0.474655,1.734227,0.664638,N
-0.201274,-0.916109,1.128483,-0.379267,-1.233695,N
-1.004254,-1.278115,0.06208,-0.645144,1.130599,P
-0.519461,-1.214421,1.339771,-0.777213,1.310048,N
-1.712679,-1.566548,-0.255072,-0.862322,1.194183,P
0.259069,-0.543195,0.906468,-0.499708,0.361893,N
-1.522065,-1.727323,0.124334,-1.46059,-0.257055,P
0.326948,-0.125936,0.871711,-1.56535,-1.249654,P
0.546537,1.340208,-1.548401,0.667468,0.16799,P
-1.082466,-0.701107,-0.972171,-0.382452,-0.468009,N
1.528306,0.996348,0.931806,-0.591352,-1.268575,P
-1.312457,-0.72549,-1.664332,-0.27525,1.183856,N
-1.372385,-1.254923,-0.340779,0.284893,-1.206768,P
-0.257821,-0.472326,0.494277,-0.469656,0.406907,N
0.192224,0.015665,0.591909,-1.069246,-1.623002,P
0.937631,0.19681,1.413701,1.385276,-0.684533,P
-0.099459,0.74939,-1.48911,-0.235559,-1.336243,P
-1.09801,-1.688439,1.103539,0.4918,1.020187,N
0.417772,0.847828,-0.936059,1.49236,-1.40798,P
-1.410341,-1.670399,-0.146883,0.152461,0.086924,P
-0.257987,0.563265,-1.033436,0.688298,0.928573,N
-0.837749,-1.009155,0.111808,-0.479395,-1.374808,P
1.55065,1.107887,1.367426,-1.074954,0.039509,P
0.695908,0.693637,-0.150175,-1.661875,-0.314585,P
-1.041018,-0.464463,-1.521296,0.136937,-0.869953,N
1.703497,1.423545,1.409439,-0.574511,0.438335,N
1.252102,1.436913,-0.250613,0.683246,-1.217833,N
0.129891,0.149161,-0.250818,0.773819,0.838041,N
-0.820379,-0.365307,-1.043394,0.983921,1.274261,N
1.891319,1.597622,1.00919,-0.810697,-1.162095,N
-0.508329,-0.821542,-0.123767,-1.194387,-0.636872,P
-0.354388,0.641874,-1.628959,0.668776,-1.647052,N
-0.060435,-0.580818,0.984831,-0.811663,-1.168149,N
-0.690441,-1.022204,0.602395,-0.532989,0.537473,N
-0.517399,-0.567205,0.26812,-1.159597,0.395778,N
1.126266,1.085477,-0.053501,-0.108996,1.040257,P
1.435659,1.357561,0.53749,-0.422088,1.410053,N
0.379836,-0.367136,1.51469,-1.62327,-0.003214,N
-1.780265,-1.396358,-0.802277,-1.086308,-0.810287,P
0.474352,1.337117,-1.388971,-0.373633,-0.539419,P
-2.06183,-1.699021,-1.277849,1.347838,0.802974,N
-0.872402,-1.173098,-0.161975,-0.323587,-1.446185,P
1.620132,1.312126,1.625215,0.11067,-1.075676,N
0.74962,-0.011612,1.424574,-0.463023,1.07567,P
0.169736,-0.597192,1.698893,0.771645,-0.703874,N
2.238368,1.680909,1.639645,0.959007,-0.606606,N
0.02016,-0.486067,1.144944,-0.033152,-1.565951,N
-1.960859,-1.346247,-1.662043,0.715794,1.198903,N
0.809353,1.374444,-0.966668,-1.660115,0.474739,P
1.073801,0.955022,0.204865,1.675717,1.254339,P
0.597985,0.757745,0.120911,-1.223524,0.979353,P
-1.395759,-0.928975,-1.387501,1.098486,-0.824455,N
-0.371554,-1.109737,1.157763,-1.35119,-0.563109,N
0.523392,1.038758,-1.185447,1.023266,1.593467,P
-2.012247,-1.506534,-0.875338,0.044062,-0.518925,P
-1.302213,-1.750181,1.114983,-0.16756,-1.449633,P
0.042097,-0.086588,0.609269,-0.185804,-0.302383,N
-1.09432,-1.312522,-0.391997,0.594196,-1.704854,P
-0.138137,-0.483505,-0.225464,0.379456,-1.64981,N
0.712346,0.998405,-0.767931,-1.452285,0.851948,P
-0.382326,-0.572594,-0.158101,1.369953,-1.254494,N
0.18682,-0.192264,0.62354,0.686671,-1.124671,N
0.415983,0.129175,0.875736,1.675448,-1.230894,N
-0.935136,-0.886834,-0.648698,-0.602738,-0.522234,P
0.141272,0.374976,0.457042,-1.522258,1.183759,P
0.595683,0.2679,1.199842,-0.003502,1.41045,P
1.073245,1.7075,-1.340047,-1.420501,0.085694,N
1.542867,1.351729,0.409771,0.346443,-1.437882,N
-0.796797,-0.736639,-0.376957,-1.696818,-0.883881,P
-0.14873,-0.620772,1.129399,-1.587627,1.031612,N
1.449922,1.036746,1.698308,1.406868,-1.349882,N
0.233763,-0.789655,1.661112,-0.369662,-1.279876,N
0.888219,1.249848,-0.681397,0.788547,1.448638,P
-1.307557,-1.020611,-0.477468,-0.874822,-1.118611,P
2.131705,1.544152,1.074497,-1.177205,-0.419525,N
-0.41017,0.575479,-1.700323,-0.190895,1.235937,N
-1.868386,-1.614799,-1.294801,-0.208897,-1.431155,P
-0.996317,-1.567383,0.674889,-1.114637,1.10335,P
-0.802909,-0.539603,-1.534994,-0.013302,1.084128,N
0.806882,0.796457,0.081143,0.674633,0.272927,P
0.782634,0.573809,-0.161644,-0.3643,-0.933335,P
-0.669598,-0.762261,0.241455,0.182633,-0.128956,N
0.942377,0.232589,1.492515,-0.439272,-1.63715,P
2.090043,1.471062,1.248182,-1.356955,0.490832,N
0.244446,0.985715,-1.519442,-0.779804,1.552087,P
1.254479,0.234887,1.5299,-1.124599,-1.153218,P
0.774942,1.491048,-0.506301,-0.953843,0.620538,P
0.348574,-0.052206,1.253138,1.443949,-0.675131,N
0.421647,1.286988,-1.21392,0.702323,0.390326,P
-0.108297,-0.115523,-0.007635,-0.629081,0.407386,N
0.456446,0.025136,0.827941,-1.637022,-1.032845,P
-1.372605,-1.737194,0.975787,1.599298,1.328086,N
-1.678761,-1.712839,-0.773447,1.617468,1.71056,N
0.590392,0.991138,-0.434269,-0.460178,1.217471,P
0.498809,0.684305,-0.216825,-0.185634,0.458883,P
0.356903,0.928107,-1.349631,-1.466012,0.337445,P
-0.337017,-0.250977,-0.201303,-0.922874,0.544837,N
-1.594011,-1.415312,-0.450827,1.72804,-1.561512,N
-0.763243,-0.665236,0.137346,0.810427,0.101457,N
-0.493823,-0.380956,-0.761959,0.840833,0.563343,N
0.612605,-0.189157,1.583438,1.646485,1.56033,N
0.178207,0.172547,0.213786,-0.745854,-1.547472,P
-0.639715,-1.229805,1.368651,0.037007,1.697009,N
0.483757,0.139481,0.534866,-0.186754,1.515976,P
1.366037,1.419901,-0.100362,0.209254,0.933794,N
-0.617325,-0.695614,-0.271361,-1.444971,0.493094,N
-1.275837,-1.535562,-0.606196,0.411226,-1.332483,P
-0.340533,-1.519421,1.464902,1.707641,-0.3788,N
-1.709901,-1.705856,0.283025,0.805538,-0.589477,P
-1.165761,-1.092637,-0.743664,-0.74299,-1.673314,P
-0.498072,-0.153884,-1.063136,1.573124,-1.459518,N
0.700295,1.471509,-0.94343,-0.182059,-1.143562,P
-0.904956,-0.255887,-1.600402,-0.754235,0.523168,N
0.404245,0.376049,-0.142038,-1.290806,-1.413797,P
0.797766,1.737833,-1.383263,-0.954945,-1.293561,P
-0.139133,-0.476328,1.309593,0.678781,1.292302,N
0.054992,0.291302,-1.21516,-1.464825,-0.271512,P
1.436808,1.256973,0.546153,-1.540471,1.563252,P
-1.605291,-1.556542,-0.551938,1.217372,-0.879308,P
-1.577538,-1.350216,-0.689243,1.631154,0.136329,N
-0.378742,-0.223031,-0.719654,-0.075362,0.841513,N
-1.150723,-0.392042,-1.333968,0.252205,-1.357542,N
-0.33607,0.438191,-1.481243,0.085549,-0.409875,N
-0.424006,-0.575377,0.383659,-0.807497,-0.1683,N
0.011763,-0.197465,0.189052,1.131847,0.125985,N
1.759084,1.14307,1.369261,-0.090007,-0.864472,N
0.251566,-0.077683,0.440419,-0.758091,-0.334719,N
-0.985624,-1.697838,1.701914,-0.488363,-0.875167,P
0.745699,0.474496,0.442756,0.28316,-1.068497,P
0.527819,-0.096812,1.131497,-0.339039,-1.478227,P
-1.124725,-1.425876,0.538209,-0.092668,-0.754469,P
-1.382481,-1.390155,0.086016,-0.528713,-1.54471,P
0.839168,0.515054,0.772982,-0.878929,1.349363,P
0.180141,-0.184934,0.528602,-0.118514,0.436069,N
0.781353,1.019397,-0.571751,1.63228,-1.519013,P
-0.905061,-0.645979,-0.7958,1.401844,1.604244,N
-1.875869,-1.552003,-0.821161,-0.423215,0.219376,P
-1.277362,-1.337832,-0.014304,0.543133,-1.185056,P
1.275862,0.894076,1.101272,0.314549,-0.962509,P
2.128523,1.65657,1.564863,0.292163,0.398668,N
-0.202045,0.676942,-1.262665,0.383878,-1.319206,P
0.456545,-0.328376,1.674037,-1.121366,-1.694168,N
1.241713,0.505335,0.989579,0.933164,-0.810594,P
1.592749,1.147981,1.148209,-0.614045,1.542954,N
-0.061492,-0.327845,-0.035698,-1.243023,-0.17286,N
-1.483993,-0.894023,-1.234036,-0.473441,0.56424,N
0.62763,0.525222,1.242216,1.01343,-0.944789,P
-0.987951,-1.525071,0.787459,-0.718895,-1.491148,P
0.375018,0.952707,-0.705216,1.540722,-0.677437,P
-0.586134,-0.178201,-0.519616,-1.681509,1.511476,N
0.315758,-0.463439,1.406932,1.121964,0.824422,N
-0.026204,-0.336545,0.803953,-0.944083,-1.627932,N
0.385468,-0.083886,0.83484,-0.310159,0.986564,N
-0.823637,-1.736749,1.408086,1.312286,0.752317,N
0.168121,0.732241,-1.141965,-0.73761,-1.093383,P
1.280224,1.575643,-0.13826,-0.410849,0.166591,N
1.683342,1.392282,1.177783,1.082073,-1.186544,N
-0.94398,-1.344049,0.488911,0.470574,0.383791,N
0.463682,0.246572,0.37672,0.087361,-0.893329,P
-1.105155,-0.645916,-1.554982,-1.491448,-1.388637,N
0.697344,-0.020684,1.341825,-0.783583,-0.14775,P
1.787911,1.702065,1.39109,-1.25315,0.938827,N
-1.483603,-1.556603,-0.593385,-1.327409,1.298319,P
0.453736,-0.244113,1.252565,1.626289,-0.743816,N
-1.602657,-1.121605,-1.093347,1.743618,0.071278,N
-0.433061,-0.294351,-0.02799,0.325183,1.372539,N
-0.722209,-1.343919,0.921295,-0.304528,0.60425,N
0.904536,1.647346,-1.078479,0.356001,-0.316469,N
0.842281,0.0796,1.708085,0.941454,-1.108885,P
0.411647,-0.452545,1.567782,-0.459337,-0.872416,N
-2.11168,-1.761433,-1.428154,-0.372004,-0.23009,P
0.644405,0.57851,0.697635,0.784872,0.600241,P
-0.611556,-1.154958,1.241285,0.6653,0.588499,N
1.267969,0.823406,1.054955,-0.021456,-0.556117,P
0.580645,1.328078,-0.849223,0.839729,0.475195,P
-0.312139,0.108333,-0.948415,-1.376041,-1.675474,P
1.478764,0.807635,1.532502,0.956401,0.548589,P
1.121407,0.472538,1.181015,-1.114572,0.872109,P
1.522093,1.110469,1.217172,-1.268809,1.691984,P
1.274388,1.292341,0.079959,-0.093474,0.649496,P
1.275392,1.340293,0.033586,0.490641,-0.542672,P
0.523628,1.001327,-0.800831,-1.667292,1.449655,P
0.201358,-0.707107,1.675456,1.756643,1.240186,N
1.075559,1.385802,-0.862645,-1.533817,0.763948,P
-2.005576,-1.573053,-1.715186,-1.567492,-1.382219,P
-1.336898,-0.216955,-1.638712,1.343896,-0.619098,N
0.507123,0.653734,-0.370318,0.196213,0.273147,P
-1.051969,-1.163406,-0.23948,1.188778,0.794199,N
-0.150269,-0.594908,1.056353,1.443878,-0.681482,N
0.837934,0.929568,-0.096051,-1.237382,1.324006,P
-0.519317,-0.249083,-1.03431,-0.603415,-1.334526,N
-0.497185,-0.382152,-0.215663,1.469676,0.222092,N
0.076994,-0.293474,0.469751,-1.660026,0.40947,N
1.435081,1.1565,0.936335,0.94161,-0.710919,P
0.506461,-0.024913,1.244506,-1.031324,0.01609,P
-0.689788,-0.759699,-0.649752,-0.536728,-0.657977,N
1.010864,0.896982,-0.320758,1.512853,0.226683,P
-0.388461,-0.835152,1.247286,-0.470599,1.484966,N
1.188324,0.600156,1.708236,0.257801,0.240236,P
-1.153911,-1.695176,0.994106,0.531624,1.393001,N
-0.508604,-0.859488,0.395029,-0.068303,0.370448,N
1.66583,1.279657,1.253969,-0.577927,-1.473828,N
1.833737,1.554038,1.229509,-1.053154,-1.473233,N
-0.163598,-0.703682,1.049573,0.291664,1.498006,N
-0.057041,-0.140821,0.470105,1.447986,-1.453211,N
0.832188,1.481957,-1.204709,0.09443,1.729028,P
-0.681534,0.009192,-1.292724,0.753516,1.22986,N
1.218717,1.354684,-0.130872,-0.025436,1.099671,P
0.242689,1.046762,-1.51788,1.258094,-1.609276,P
-1.583288,-0.929764,-1.421581,0.068698,-0.853647,N
1.039123,0.921892,1.096181,0.130983,-0.716476,P
1.068518,1.227755,0.057711,0.375508,0.460414,P
0.978598,0.306672,1.215974,1.458991,0.245475,P
-0.384253,-1.195086,1.048524,0.314744,-0.329107,N
0.974972,1.095224,-0.134208,0.02443,0.285896,P
-1.11159,-1.209405,0.156922,-0.964081,1.278632,P
1.428801,0.904626,1.317999,0.167198,-1.200425,P
-1.071282,-0.398669,-1.506882,-0.877204,1.283752,N
0.710172,0.821549,0.318362,-0.546584,0.549521,P
0.791459,0.62012,0.59006,-0.761147,-1.620056,P
-0.670773,-0.354563,-1.207789,-1.61766,0.234291,N
1.16378,1.442295,-0.04431,-0.402948,1.054061,P
-1.213167,-0.794902,-0.982633,-0.030188,1.309539,N
0.293604,-0.28521,0.894424,0.67948,0.888731,N
0.154847,-0.012265,0.244061,-1.191291,0.347768,P
0.338597,-0.059183,1.276542,0.101744,1.721846,N
0.336155,0.229651,0.10769,1.399904,0.812311,N
0.837299,0.178948,1.515273,1.454229,1.174557,N
1.79004,1.257665,0.931121,-0.113345,-1.310141,N
-0.30436,0.557916,-1.389393,-1.686666,1.476637,N
-1.331827,-1.191173,-0.881917,1.497385,1.031636,N
-0.879078,-1.191684,0.538943,0.555162,0.691696,N
-0.498455,0.54244,-1.560071,-0.594448,0.335231,N
1.226586,1.61119,-0.114556,0.601628,-1.193601,N
1.249748,0.518444,1.001496,1.094869,0.89156,P
-0.283341,-0.350591,-0.089051,-1.145707,0.9429,N
-0.605499,-0.995642,1.186586,0.831364,-0.505481,N
-0.245263,0.042923,-0.481308,1.175191,-0.626063,N
1.178114,0.461845,1.580976,-1.485202,0.37906,P
1.659335,0.968488,0.995635,-0.327546,-0.35505,P
1.417557,1.174148,0.70491,0.425588,1.326671,N
1.33717,0.946208,0.996917,0.80585,-0.94044,P
-0.960382,-1.538618,1.135852,-0.451806,-1.492891,P
0.779178,1.036941,-0.029769,-1.309764,0.689747,P
-1.481856,-1.415085,0.124491,-1.006779,-1.334989,P
-0.730462,-1.491805,0.926891,-1.082667,1.393973,P
0.647231,1.4126,-1.178645,1.498854,0.356981,P
-0.107348,0.366165,-1.050118,-0.928608,-0.868996,P
0.037096,-0.000912,-0.590072,-1.086783,-0.46462,P
-1.756915,-1.305205,-1.034865,-0.301653,-0.342685,P
-1.076316,-0.513783,-1.489862,-1.451558,-1.629396,N
1.752854,1.256148,1.675224,-1.480074,1.231626,N
-2.079287,-1.268866,-1.685857,1.679596,-1.454171,N
-0.922106,-0.371529,-1.504532,1.647469,1.511046,N
0.480198,-0.276393,0.838783,-0.753271,-1.117052,P
0.211485,0.256906,0.057278,1.764759,0.35383,N
0.821114,0.723255,0.412735,-1.262682,-0.800139,P
0.785278,0.854839,0.081409,0.495287,0.025525,P
0.48253,0.509516,-0.088809,1.088686,-1.657335,P
