@relation fri_c4_1000_10

@attribute oz1 numeric
@attribute oz2 numeric
@attribute oz3 numeric
@attribute oz4 numeric
@attribute oz5 numeric
@attribute oz6 numeric
@attribute oz7 numeric
@attribute oz8 numeric
@attribute oz9 numeric
@attribute oz10 numeric
@attribute binaryClass {P,N}

@data
-0.34909,-0.858953,-0.876394,-0.955745,-0.303181,1.985873,1.710298,1.146527,-0.634875,0.248969,N
-1.502491,-0.856907,-0.611211,1.054734,-1.046892,-0.408812,-0.379385,-0.45279,-1.55399,-1.410346,N
-0.583766,-0.040914,-0.406156,0.174887,-0.701281,-0.123621,0.61693,-0.539772,1.296646,-1.046342,N
0.071113,0.412058,0.14683,0.298447,-0.101695,-1.059233,-1.259134,-0.820839,-0.755591,-1.524206,P
0.238445,0.396946,0.477388,-0.005656,-0.016725,-0.971937,-0.635051,-1.260905,1.541623,0.588227,P
0.470303,1.251325,-0.19835,-1.50917,-0.041524,0.788475,0.746371,1.193223,0.309086,-1.001204,P
0.732342,1.230419,2.041193,1.368946,1.700469,-0.243788,-0.090063,-0.941983,-0.75599,-0.020186,P
0.663529,-0.026217,0.695021,1.206537,0.521443,-0.021625,0.16277,-1.278103,1.560219,-0.788396,N
0.504372,1.234675,2.616897,1.600453,1.893995,-0.180429,0.38786,-1.372392,-0.206053,0.151758,P
0.64057,-0.274549,-0.248589,-0.30249,-0.067192,1.160518,0.456496,1.328666,-0.303452,1.086648,N
-0.739605,-1.479688,-0.934356,0.886585,-0.75279,-0.306734,-0.550536,-0.930811,1.356195,1.256592,N
-0.114834,0.309711,1.419383,1.659452,0.770913,-0.764495,-1.144338,0.434011,-1.255773,1.646179,N
1.107472,0.940245,2.08492,1.194195,2.117201,2.429076,1.35171,0.461856,-1.254745,0.52544,P
-1.058174,-1.506708,-0.871592,-1.19348,-0.704793,-0.494854,-0.925192,0.184882,0.645698,-1.616931,P
-0.100983,-0.32469,0.494361,0.74015,0.035097,0.317373,0.308741,1.020165,0.86688,-0.826976,N
1.85678,1.415479,1.673396,0.957916,2.376026,-0.298813,0.131827,-1.257618,-0.738436,0.365777,N
-0.996314,-0.743206,-0.592915,-0.018386,-0.779562,-1.276871,-0.896293,0.748571,-0.548307,-0.354303,N
-1.131012,-1.091985,-0.015317,0.117185,-0.791575,1.317518,1.181264,-1.328761,1.143987,1.430716,N
1.516646,0.795551,0.567602,-0.186094,1.044249,1.180825,1.6309,1.098581,0.704698,-1.080636,P
-1.593009,-1.537703,-0.588416,1.043726,-0.388393,-0.533843,-0.347332,0.749316,1.212349,-0.638856,N
-0.935046,-0.322037,-0.420995,-0.079317,-0.702808,-1.432111,-1.695155,1.604318,1.560639,1.278715,N
1.84107,1.384753,-1.378752,-1.632971,-1.25226,-0.929024,-0.58226,-1.150802,0.868241,-0.198273,N
0.145278,-0.476961,-0.586518,-1.122774,-0.580774,0.647894,0.148965,1.388397,-1.302022,0.212818,N
-0.3129,-0.977236,-0.148896,1.271543,-0.487878,-1.397655,-1.299169,-1.452772,0.391724,-0.386041,N
0.561344,1.24217,1.90299,0.973184,1.795988,-1.087552,-0.873394,-1.660318,-1.610015,-0.070553,P
0.085946,0.292914,0.738888,1.093142,0.52617,1.514817,1.459174,-0.339065,-0.259005,0.18683,N
0.549245,0.841369,1.922328,1.383318,1.361605,-0.736969,-1.419915,0.783209,-1.112215,0.074449,P
0.687478,1.493199,1.051156,-0.756481,1.012427,-0.607258,-1.05545,-0.407,-1.554469,0.156789,P
-0.734354,-1.043804,-1.240762,-0.558876,-0.875327,0.10854,0.615664,-1.501274,-0.181703,-0.191645,N
0.545244,0.83209,-1.218276,-1.542368,-0.962591,-0.325017,0.751575,0.127754,-1.303285,-0.711568,P
-0.233176,0.793509,0.894295,1.057088,0.115087,-0.761758,1.379686,-1.078956,1.619344,-1.373768,P
-0.801716,-1.294028,-0.789286,-0.488007,-0.980662,2.536958,1.057089,1.01116,-1.520268,0.832951,P
-1.046041,-0.408991,0.095009,-0.18611,-0.333556,-1.09227,-1.245507,-1.500657,-0.939228,1.002335,N
-1.139803,-1.038982,-0.822058,-0.055074,-1.195388,-1.392505,1.50024,-1.68962,-1.212625,-0.899383,N
-1.799546,-1.425994,-1.047716,1.177968,-0.788258,-1.27653,0.533898,-0.848484,-0.375955,-1.297691,N
-0.38347,-0.713938,-0.909186,-1.364378,-0.695377,0.398782,0.95335,-1.696759,-1.047435,0.67901,N
-0.246035,0.187846,-0.147106,-0.598559,-0.168022,0.588673,1.279933,-0.474647,0.616047,0.160938,N
0.736893,0.198835,1.134473,1.113959,1.157339,0.18618,-0.064185,-1.244861,-0.773887,0.300026,P
0.044458,0.870997,1.780732,1.632546,0.92574,1.752747,1.099473,1.397964,-1.602996,-0.200637,N
0.063682,0.585695,1.587079,0.45901,0.746005,-0.344088,-0.446169,-0.508276,1.476123,0.660483,P
-1.304896,-1.279689,-1.250711,-0.234812,-0.797154,-0.001336,0.391502,1.279306,0.716179,-0.610488,N
0.260187,-0.172058,-0.239436,-1.204427,-0.26763,3.246711,1.734381,1.58964,-0.10093,0.915006,P
-0.835615,-1.145767,-0.857959,-1.368085,-0.976509,-0.37163,-1.583756,0.099753,-1.335981,-0.607296,P
-0.252745,0.491029,1.10548,1.068142,0.158303,1.15502,0.715507,1.647996,1.431756,-0.510469,N
-0.304596,-0.432465,0.79093,1.359695,0.332145,0.264132,0.994667,-1.710519,-1.221961,1.359772,N
-0.225425,-0.386199,-0.212538,0.065459,-0.731107,-1.450868,-1.673251,-0.859994,-0.974156,-1.616427,N
-1.512384,-1.476572,-0.742303,0.476613,-0.901269,2.790233,1.262062,0.576773,0.685172,1.67952,N
1.27628,0.692865,1.515788,1.020675,1.453862,0.156216,1.110131,-0.058569,-0.140686,-1.389351,P
1.210907,0.410589,0.403402,-0.051519,0.939149,-0.848298,-0.905795,-1.397883,-0.880491,-0.616475,P
0.985872,-0.04743,0.535841,0.96839,0.933556,0.717368,1.46228,0.202208,-0.352709,-0.836307,P
0.980694,1.559298,-0.784098,-0.969819,-0.476813,1.634064,1.285982,1.294762,-0.577451,0.060337,P
1.010745,1.159614,0.18713,0.101762,0.363859,-1.630407,-1.381615,-0.851273,1.482131,1.6945,P
-1.42306,-1.046971,-0.379,0.07677,-0.633463,0.122344,0.832907,-1.077111,1.131641,1.159936,P
-0.176737,0.178374,0.411089,1.465091,0.213471,1.018541,0.938114,-0.960327,-0.881233,0.476642,N
0.767839,0.366755,0.697299,0.636259,0.719237,0.770692,0.02437,0.772288,-1.460052,1.005951,P
-0.619421,-0.450054,0.013709,1.398917,-0.225641,1.013833,0.633659,0.30291,-0.200566,1.640195,N
0.370093,0.765536,1.207997,1.259178,0.912744,0.983344,0.607744,-0.228471,-1.401093,1.085932,P
-0.612521,-0.46108,-0.733336,-1.100279,-0.483583,-0.779614,-1.049097,-0.033047,1.186386,0.833108,N
0.818849,0.248845,2.383063,1.1477,2.322161,-0.84114,1.559343,-0.96804,0.948399,-1.659572,N
-0.20955,-0.560452,-0.785725,-0.822111,-0.533735,-0.495631,-0.822262,-0.924846,-1.477696,1.121862,N
0.584729,1.177328,-1.052066,-1.549166,-0.619551,-0.526425,-0.088973,-1.427378,-1.525741,-1.274244,P
0.466607,-0.204212,-0.132872,0.139595,-0.369438,0.107607,1.118281,-1.450861,0.809847,-0.174649,N
1.047405,0.756659,-0.984702,-1.405447,-0.418888,-0.453778,-0.465115,1.340244,-1.140184,-1.53576,P
0.328642,-0.187199,0.812693,1.752822,0.608603,-0.30155,-0.81842,-0.925219,-1.177344,1.284258,N
-0.360564,-0.669557,-0.749993,0.51788,-0.627718,0.027787,0.128542,-1.700847,-1.340674,1.378298,N
0.792434,0.9806,2.195376,1.696557,2.080855,0.922915,0.895256,0.085326,-1.135874,0.924224,P
1.151471,1.670084,-0.145001,-1.149092,-0.005853,0.768338,1.657709,-0.981734,-0.995811,0.279275,N
0.011982,-0.772677,-0.460479,-1.128128,-0.38877,-0.230888,-0.650906,-0.765348,1.032385,1.485434,N
-0.502721,-1.169577,-0.744963,0.534586,-0.39464,1.608361,1.68137,-0.504488,0.194438,0.925097,N
-0.461675,-1.002459,-1.106385,-1.40371,-0.678763,-0.828311,-0.926916,-0.600349,0.793373,-0.157832,N
-0.078179,-0.527586,0.200279,1.487948,-0.185843,1.130362,1.34355,-0.057931,0.147523,0.336118,N
-1.94054,-1.074327,-0.721999,0.560301,-0.550163,-0.677941,0.561324,-1.040096,0.741319,0.034068,N
-0.943579,-1.269368,-0.948017,-0.347101,-0.547522,-0.958651,-0.650248,0.483269,1.680773,-1.539301,N
-0.338151,-0.154268,0.302274,1.69452,-0.148925,-0.034663,-0.910647,-0.27603,-0.492996,1.319301,N
0.954273,0.533731,0.643447,0.03687,0.410587,0.507617,0.794486,-1.032485,1.492715,0.368942,P
0.798488,0.360476,1.0851,-0.593257,1.218189,-0.994866,-1.061615,-1.563647,0.87801,0.389334,P
1.470054,1.119808,0.408281,-0.754818,0.61672,-0.662267,0.854287,-0.110125,0.031043,-1.327051,P
-1.86703,-1.628179,-1.437719,0.290575,-0.892004,-1.044083,-1.200986,-1.532284,0.701307,1.359828,P
0.004785,0.39858,-0.474661,-1.005314,-0.445212,-0.703627,-0.809988,1.164018,-0.276647,-1.495613,P
-0.782216,-1.539179,-0.466992,1.677537,-0.618506,-0.165242,-0.003279,-1.395997,-1.122599,0.909577,N
-0.250919,-0.1684,0.726035,1.193262,0.215124,1.280234,1.421244,-0.235944,0.918914,0.424291,N
-0.675504,-0.542256,-0.770654,-0.35365,-0.608018,0.111684,-0.822814,1.693549,-0.364222,1.054997,N
1.190246,1.559516,-0.035824,-0.620699,0.025965,1.422332,0.710203,-0.421465,-0.307784,1.181796,P
0.843273,0.449643,0.916894,0.457591,0.925349,1.637878,1.466065,0.497029,1.512636,0.110486,P
0.436108,1.540229,-1.313082,-1.42805,-0.841233,-1.154917,-1.549015,-0.626533,-1.185615,-1.247735,P
-0.208537,-0.399866,-0.353632,-0.435535,-0.716177,1.411123,1.17471,-1.234241,1.036774,1.501935,N
-1.028884,-0.9199,-0.795295,-0.954088,-0.751271,-0.740199,-0.651338,-1.585681,0.103336,-0.795602,N
0.402908,0.154318,0.02162,-0.500373,0.077101,1.271637,0.698398,1.231925,0.090317,0.081329,P
-0.328616,-0.798433,-0.251757,-0.513285,-0.368264,1.615078,1.682459,-0.796082,0.742543,0.925398,N
-0.372908,-0.242174,-1.032827,-0.673267,-0.733247,0.969697,0.78117,0.257146,1.367995,0.755,N
1.759693,1.7015,1.425645,0.431759,2.156204,-0.604492,-1.522019,0.509067,-1.317507,-1.034654,N
1.140669,1.592758,0.773607,0.210349,0.983166,-0.399046,0.599946,-1.308424,-1.60928,-0.496362,N
1.764354,1.168968,-0.75782,-0.821894,-0.81154,-0.605127,0.244767,0.010323,-0.855223,-0.966723,N
1.647245,1.619557,0.226575,-0.839891,0.666108,0.403926,1.165149,0.559479,-0.423125,-1.61371,N
0.717463,0.408537,-1.340642,-1.636758,-1.238909,-1.37338,-0.822239,-1.01787,1.642088,-0.579165,P
0.37009,-0.230746,-0.947982,-0.969318,-0.872388,-1.423577,-0.891999,-0.192969,-1.160447,-1.467994,N
0.00026,0.708836,-0.624367,-1.657812,-0.504563,2.541544,1.252468,1.017657,0.819567,0.903921,P
1.754587,1.673035,0.385111,-0.505854,1.013657,1.685878,0.416189,1.582777,1.398873,1.386615,N
0.886488,1.597928,1.104887,0.289905,0.868232,1.750479,0.859467,0.449421,0.688973,1.642549,P
0.316612,0.686263,-1.083502,-1.591031,-0.98385,0.480103,1.002618,-0.469759,-1.357247,-0.269828,P
-0.962754,-0.930166,-0.217971,1.483635,-0.721876,-1.252979,0.695836,-1.615651,-0.85748,-1.638398,N
1.236836,0.493549,-0.475861,-1.634446,-0.153744,-1.071085,-1.095813,-0.747086,1.140718,0.014324,P
-2.284516,-1.530207,-0.81142,-0.014334,-0.838554,2.484686,1.17263,1.261269,-1.484696,1.595565,P
0.634567,0.531905,0.052597,-1.107487,-0.173742,-0.699202,-1.111099,1.327293,-0.025091,-1.029849,P
-0.438159,-0.721323,-0.351489,1.296306,-0.526689,1.639098,0.829821,1.613545,0.812956,-0.265455,N
1.190519,1.055432,1.951165,0.553677,2.348001,0.297695,-0.116927,0.422606,-1.421328,1.294015,P
1.604462,1.655639,1.274983,-0.244134,1.997076,-1.221509,-1.682778,-1.130926,0.01357,-0.720609,N
-0.567235,-1.367151,-1.044722,-0.100147,-0.834882,-0.971419,-1.127708,-0.994639,0.321902,-0.596863,N
-0.359486,-1.087445,-0.555652,1.563494,-0.624427,-1.19184,1.175234,-1.03966,-1.150407,-1.490641,N
-1.552139,-1.418863,-0.513413,-1.080733,-0.535379,0.426374,0.836664,-0.475024,1.659613,-1.389515,P
-0.352489,-0.495287,-0.075673,1.695343,-0.297799,1.760363,1.746923,0.479352,-1.55538,0.529163,N
0.04787,0.933365,2.384922,1.372022,1.689431,1.073007,0.485389,1.502505,0.424717,-0.281644,N
1.951359,1.252424,-0.281559,-0.710147,0.008832,-0.367356,-0.318936,0.038735,1.638488,-0.176217,N
0.499925,0.594738,0.580999,0.943027,0.16096,-0.141045,1.430317,-1.197253,1.175176,-0.024485,P
-1.069318,-1.024764,-0.367107,1.585411,-0.394178,1.634258,1.254162,0.457334,-0.918312,1.048157,N
-0.04445,-0.034722,1.574503,1.734957,0.858008,-0.953893,-1.045035,-1.029965,1.67854,1.55831,N
-1.668733,-1.52373,-1.150247,-1.150945,-0.782222,0.457392,1.137491,-0.963034,-1.689787,1.020171,P
-0.672258,-1.099323,-1.17513,-0.116471,-1.263093,-1.041282,-1.148786,-1.187865,0.132006,0.804607,N
1.103788,1.641701,2.320063,1.020435,2.296278,-1.523659,-1.557962,-1.386901,0.781282,-1.685569,N
1.066221,1.389566,-0.027097,-1.143978,0.05562,-0.105886,-0.160009,-0.237892,-0.321248,-1.424817,P
2.005043,1.491482,2.379939,1.352793,3.213246,-0.053615,0.612928,0.680753,0.378241,-1.683919,N
-0.436139,-0.624009,-0.509572,-0.858689,-0.286252,-0.188842,-0.251248,-0.942717,0.548176,0.709097,N
0.510454,0.569628,1.345597,1.439106,1.301041,0.77545,-0.367016,1.592386,1.572343,1.390806,P
-0.821613,-1.12758,-0.497493,0.58566,-0.717976,0.112649,0.928962,-1.705922,-0.900953,1.298756,N
-0.678485,0.124613,1.016771,1.615448,0.172086,1.587984,1.508432,1.359758,1.474933,-0.419051,N
-0.140157,0.123077,-1.32154,-0.835774,-0.870506,-0.516162,-1.124324,-0.274481,0.056514,1.150664,N
-0.003405,0.53649,1.590102,1.642626,0.839976,-0.171447,-0.93903,-0.127742,-1.389946,-0.446619,N
-1.437148,-1.196516,-0.998502,-0.851462,-0.659401,-0.602957,-0.390132,-1.436494,-1.154751,-0.146095,P
-1.200097,-1.246265,-1.113259,-0.918784,-1.008931,2.158411,1.133213,1.179083,-0.209151,1.187662,P
-0.403842,-0.922335,-0.556991,0.676312,-0.653703,0.156075,-0.410047,1.377012,0.804144,-0.761801,N
-1.696872,-1.527095,-0.620024,1.33341,-0.847384,0.645572,0.622086,0.692002,-0.76981,0.91769,N
-0.828686,-1.187359,-0.478288,0.309927,-0.304477,0.866696,0.589398,1.453063,0.424616,0.203388,N
0.038467,0.672986,-0.010681,0.050161,-0.367037,-0.901766,-0.551941,0.22394,0.374284,-1.661512,P
0.515993,1.305034,2.534281,1.121024,2.486391,-0.692134,-0.498415,-1.557593,-1.601485,-0.220601,P
-0.05583,0.847355,0.044185,-0.697057,-0.298638,-0.432424,-0.915013,-0.38169,-1.147821,1.133371,P
-2.19066,-1.699217,-1.289029,-1.127402,-0.695363,-0.59176,-1.117263,1.068806,-1.556096,1.600905,P
0.544839,0.43827,1.472064,1.269994,1.06563,-0.036948,1.087811,-0.818246,-0.994281,0.008033,P
0.163934,-0.089734,-0.160696,-1.163029,-0.082158,1.545273,1.559071,-0.406852,0.143073,1.362698,N
0.217881,0.688175,-0.759418,-1.601518,-0.691927,-0.459864,0.576409,-0.521446,-1.050005,-1.249653,P
-0.597964,-0.054785,0.48827,1.546688,-0.288618,-1.040107,-1.455776,-0.39728,0.939245,-1.481407,N
-0.584332,0.145581,0.646792,-0.315503,-0.104165,0.72917,0.88822,0.246887,0.603437,-0.515377,N
0.899583,0.843192,-1.554736,-1.56916,-1.409197,-1.085741,0.036857,-1.671517,1.150852,-0.475131,P
1.34443,1.030651,1.914493,1.493902,2.209067,0.24028,0.199597,-0.159758,1.672586,-0.037688,N
-0.844813,-1.309706,-0.966038,-0.740012,-0.919323,-0.404157,0.859429,0.037913,0.753448,-1.465907,P
2.308592,1.459397,0.119554,-0.588097,0.697957,-0.958984,-0.909341,0.767427,0.032756,-1.030871,N
2.12349,1.50044,-0.489366,-1.336595,-0.13352,-0.079014,-0.144182,1.69971,-0.536885,-0.46326,N
-1.201433,-0.964956,-0.65496,-1.090467,-0.455795,-1.190501,0.190137,-1.545751,0.54866,-0.511297,P
-0.850713,-0.711641,0.779523,1.052131,-0.345036,-1.050389,-0.212406,-1.446901,-1.167012,1.467021,N
-0.578824,-0.68533,-0.191453,-0.397813,-0.799421,-1.291287,-0.748577,-1.185526,-0.03911,0.219068,N
-0.059816,-0.797621,-0.181446,1.729811,-0.186278,-0.511452,-1.216382,1.42176,1.159417,1.599885,N
0.315214,0.964413,-0.62899,-1.308832,-0.190202,0.304561,0.312446,-0.810686,0.95687,0.98582,P
1.028987,1.312158,-0.425692,-1.026223,-0.363055,0.572811,0.165847,-0.40408,1.319249,1.084706,P
2.104634,1.315392,-0.755029,-0.839171,-0.511724,2.207016,1.68842,-0.099316,0.071867,1.216424,N
-0.960311,-0.823227,-1.602303,-1.304198,-1.358465,-0.948869,-0.814287,1.442149,0.631257,0.227068,N
-0.976001,-0.555625,-0.076983,0.363445,-0.24782,0.001953,-1.171339,-0.917043,0.157988,1.141072,N
0.107773,1.017317,-0.841343,-0.962019,-0.575203,-0.10769,-1.430514,1.06113,-0.679158,-1.079747,P
1.280545,0.917663,0.794849,-0.20385,1.060905,1.150727,1.693601,-1.457985,0.371968,1.166234,P
0.881647,1.046494,2.008317,1.599005,2.137471,-0.749544,-0.678421,-0.418793,-1.323231,0.119111,N
-0.925143,-1.708831,-1.521431,1.673531,-0.942247,-0.215511,-0.439192,-0.912316,-0.775414,1.2455,N
0.546059,1.304142,-0.517476,-1.526432,-0.126074,-0.421231,0.262403,-1.105735,-0.247107,1.137447,P
-0.281806,-0.718934,-0.786775,0.041245,-1.038639,-0.844078,-1.399673,-0.902416,-0.472266,-1.311326,N
1.585149,1.087368,0.144671,-0.387612,0.896257,-1.144502,-1.509282,-0.716373,0.861556,-1.19409,N
1.060556,0.963715,1.020861,0.357492,1.054847,-0.207654,0.391999,0.748537,0.72121,-1.65223,P
0.324684,0.117884,0.291782,0.085229,0.403169,1.853416,1.69437,0.772901,0.988133,-0.775715,P
-0.123285,0.624345,2.177953,1.318714,1.451732,0.986225,0.748115,1.629081,0.669202,-0.221607,N
1.777334,1.37932,-0.189691,-1.529273,0.130764,0.765332,0.230871,-0.423519,-0.631754,1.678245,N
1.381168,0.920879,1.843384,0.892384,2.226138,-0.564524,-1.346908,1.320992,-0.958014,1.165717,P
-2.013814,-1.229381,-0.617991,0.765197,-0.755244,-0.107927,-0.391882,-1.157299,0.961751,0.687144,P
0.53938,0.455859,0.085907,-0.094503,0.409453,-1.239683,-0.912344,-1.301353,-0.985416,-0.55012,P
-0.060354,-0.162989,0.330574,0.951041,-0.0539,-0.868605,0.633061,-1.403541,-0.403166,-0.829292,N
1.171192,1.680713,0.700994,-0.266163,0.650468,3.412288,1.715392,1.458885,1.470657,0.768918,N
-1.621013,-1.689067,-1.416737,0.692724,-1.111752,0.135695,1.455439,-0.7617,1.524314,-0.762312,N
1.787666,1.437218,0.198991,-0.609367,0.469468,0.00655,0.298688,-1.089202,0.38414,0.562742,N
1.155467,1.431276,-1.291551,-1.456776,-1.276273,-0.944875,-1.227898,-1.108352,0.968075,1.20025,P
-0.478491,-1.255915,-0.844528,-0.830241,-0.857671,-0.90756,-1.184235,-0.861943,1.529681,-0.471898,P
-1.209882,-0.535688,-0.35677,-0.760064,-0.550936,0.568283,-0.11732,0.804496,-0.41498,1.51269,N
-1.567502,-1.180552,-0.79879,-0.241087,-0.785943,0.230463,0.234389,-1.008096,0.103486,0.263058,P
0.429371,0.175705,1.171119,1.523262,0.652212,-0.303527,0.901094,-1.690744,-0.19103,-0.894994,N
-0.781174,-0.308453,-0.042489,-0.597807,-0.332234,1.161064,1.674173,0.276235,-0.116508,0.273129,N
-0.995098,-0.519086,0.550747,0.5984,-0.232105,1.950015,1.224504,0.85197,-1.42181,0.535726,N
-0.786539,-1.035269,-0.700116,-0.438712,-0.729138,0.50237,1.084264,-0.03157,-0.277843,-0.340495,N
1.180618,0.681693,-0.75665,-1.274125,-0.639617,1.891761,1.307735,1.171455,0.354174,0.643219,P
-2.179083,-1.562243,-0.945461,-1.279359,-0.845049,0.56989,0.757478,0.052864,-0.321274,-0.016183,P
0.024217,-0.040369,-0.802799,-0.253781,-0.865055,0.937208,1.194424,-0.381513,0.651394,1.669713,N
0.953493,1.216733,1.81798,0.794013,1.839759,-0.46577,-0.501603,1.178742,1.090599,-1.65692,P
0.603548,0.454951,-0.237787,-0.492725,-0.314154,-0.232266,0.68391,0.288413,-0.58966,-1.611964,P
1.269519,0.809995,-0.84737,-1.15453,-0.816013,-0.488349,-1.167643,-0.733267,-0.581796,0.875736,P
-0.134776,0.573575,1.34276,0.650797,0.429294,-0.744514,-1.075771,0.903519,1.6937,1.318373,N
-0.915375,-0.605918,-0.651471,-1.445012,-0.622936,0.200603,0.423818,0.914118,-1.443383,-0.388903,N
-0.649872,-1.234711,-1.122117,-1.316403,-1.03823,-0.450579,-0.171831,-0.375883,0.269159,-0.967441,P
-0.077648,0.310429,0.230014,0.587722,0.209072,1.996962,1.017524,1.573256,1.159054,0.789168,N
-0.447256,0.165158,0.578811,0.879288,0.160273,1.697799,1.716151,-1.534248,-0.161533,1.414254,N
1.128782,1.107331,-0.417181,-1.143188,-0.643193,-1.686557,-1.483072,-1.598815,1.058694,1.203643,P
0.143261,0.664353,-0.105097,-0.502471,-0.232562,-0.024421,1.039634,0.964376,0.040223,-1.689977,P
1.326574,0.645202,-0.933758,-0.899895,-0.739511,0.776024,-0.086876,1.156949,1.323975,1.564882,P
1.241949,0.56914,1.874615,1.683643,2.193476,-0.755059,1.47136,-1.252573,0.074593,-0.935969,P
-1.037625,-0.699421,-0.53024,-0.985952,-0.593589,2.302833,0.815192,1.575705,-0.029083,0.978801,N
1.34112,0.553441,-0.484994,-1.351571,-0.228419,-1.3392,-1.178722,-0.110291,0.807295,-0.04764,P
1.061485,1.337863,-0.3842,-0.740089,-0.341544,0.005253,-0.150647,1.62206,1.038413,0.177396,P
-0.180657,-0.657926,-1.211869,-0.717509,-0.795569,-0.864297,-0.843018,-0.524458,-1.704203,0.644833,N
1.244407,0.795201,-0.680997,-1.523147,-0.394019,0.28562,-0.440732,0.3197,-0.654269,1.125258,P
-1.663668,-1.544785,-0.703521,1.64623,-0.800023,-0.768161,-1.450285,0.433817,1.304968,0.934656,N
-1.020151,-1.313727,-0.989171,-0.559,-0.923413,0.608871,0.350353,1.242401,-0.279929,0.032135,N
1.165764,1.007947,0.492604,-0.311958,0.833087,-0.89453,-1.289637,1.613725,1.132372,-1.424312,P
1.374255,1.413302,0.174914,-0.713445,0.531532,-1.411582,-1.061577,-1.536665,0.551276,-0.615796,N
1.669525,1.099305,1.594306,1.15505,2.429443,-0.248384,1.480289,-0.063424,-0.362981,-1.529622,N
1.056797,0.462888,-0.00214,-0.225516,0.086449,0.372211,0.982741,0.554306,-0.688587,0.23419,P
-0.532312,0.097797,0.138181,0.234063,-0.20359,1.072851,0.654784,0.159806,-0.94574,1.231459,N
0.351402,-0.168558,-0.820906,-1.415496,-0.51206,1.860073,0.810147,1.481399,0.777813,0.678769,N
1.849357,1.285456,-1.357616,-1.559078,-0.951647,3.173366,1.699718,1.433268,1.13556,1.175042,N
-0.938675,-1.500356,-1.247134,-1.066338,-0.786491,2.386042,1.501201,0.347598,1.236171,1.471544,P
0.728145,1.285166,1.833179,0.646306,1.804512,2.46563,1.31698,1.592985,-1.267785,0.962594,P
-0.798618,-1.011068,-0.305971,0.402626,-0.0393,2.164308,1.007117,1.093044,1.27172,0.33768,N
0.883188,0.244097,-0.232641,0.306518,-0.131087,1.913725,1.358922,0.991607,0.421989,0.704471,P
-2.112376,-1.488645,-0.908849,1.098319,-0.893892,-0.772917,-0.29995,-0.203196,-0.093959,-1.203799,N
-0.549168,-1.409094,-0.406945,-0.370051,-0.607379,-0.21304,-0.672401,1.112652,-0.765891,1.524493,P
0.569538,0.426063,-0.365686,-0.937893,-0.146983,0.059841,1.068292,0.044293,1.316483,-1.063262,P
0.332648,0.508391,-0.904804,-0.961857,-0.634697,-1.11303,-1.101544,1.240328,1.317181,-0.249942,P
0.710808,0.101302,0.638242,1.05904,0.68451,0.053412,0.32937,0.152652,-1.538754,-0.553107,N
0.346918,0.11113,-0.015356,-0.435979,0.057828,-0.030344,0.497113,1.356476,-0.990986,-1.372772,P
-0.501053,-0.516994,0.501931,1.054989,-0.161324,-0.41981,-0.387248,-1.70359,-1.028583,1.372405,N
2.254399,1.68947,1.992906,0.758403,2.85667,-1.180808,-0.041218,-1.503918,-1.569687,-0.9876,N
-1.20926,-1.33154,-1.033934,-0.123695,-0.976331,0.303628,0.489267,-0.301967,-1.206818,1.328288,P
0.824139,0.703394,-0.890759,-0.689034,-0.918126,-0.512235,-0.837521,0.492361,1.585856,-0.531832,P
0.291597,0.80397,1.061999,1.494837,0.82769,-1.102308,-0.464159,-0.390241,-1.518282,-1.22194,P
0.991814,1.614061,0.645134,0.00958,0.770795,0.29036,-0.603406,1.6433,1.584272,-1.218921,N
0.377549,0.622297,0.021709,-0.955747,0.263321,-1.182479,-1.653161,-1.303101,-0.154309,-1.226,P
0.544171,-0.265968,-0.042426,-0.374275,0.007097,-1.199361,0.018258,-0.736004,-1.580707,-1.143963,N
0.828103,1.09908,-0.144136,-0.654817,-0.155355,0.825365,1.032753,0.995317,-1.042859,-0.717069,P
0.713432,0.113892,-0.332949,0.436608,-0.422461,1.398278,0.780717,0.61402,-0.373658,0.889864,P
0.674669,-0.178095,-0.75124,-0.227183,-0.796241,0.943802,1.020382,1.246119,0.307669,-1.068633,N
-0.431127,-0.923202,-1.111043,-1.242803,-0.914424,1.638594,1.276064,0.486722,1.223146,0.792305,N
1.672986,1.283317,2.299133,1.498347,3.101288,0.214525,0.012144,0.186818,0.79332,1.374886,N
0.323842,-0.237069,-0.039939,-0.275932,0.16295,0.332674,0.929755,-0.478095,0.194569,-0.777298,N
0.060428,-0.461102,0.084046,0.241757,-0.187619,-0.805853,0.243303,-0.36039,-1.674101,-1.559614,N
-0.987417,-0.863316,-0.41085,-1.064046,-0.743333,2.106357,1.528676,1.18299,0.483135,-0.061821,P
0.682673,0.61908,1.355508,1.184468,1.36294,1.326373,1.226788,1.573348,-0.079601,-0.599541,P
1.616029,1.047856,0.613612,-0.972932,1.22608,1.113825,1.099346,-1.042434,-1.419431,-0.065307,P
-0.31721,0.738701,0.383838,0.221016,0.002735,-1.40151,-1.556192,0.622335,-1.35021,-0.562559,P
-2.226556,-1.499862,-0.786681,0.640395,-0.990389,0.224619,-0.366227,0.364505,-1.213995,0.191305,P
-1.671856,-1.680457,-1.025253,-0.351272,-0.995641,2.14035,1.357807,1.1059,1.703959,1.041569,P
1.276769,1.166918,-1.076757,-1.510528,-0.858864,-1.343687,-0.972674,-0.751633,-1.046824,-0.522648,P
