@relation fri_c1_1000_25

@attribute oz1 numeric
@attribute oz2 numeric
@attribute oz3 numeric
@attribute oz4 numeric
@attribute oz5 numeric
@attribute oz6 numeric
@attribute oz7 numeric
@attribute oz8 numeric
@attribute oz9 numeric
@attribute oz10 numeric
@attribute oz11 numeric
@attribute oz12 numeric
@attribute oz13 numeric
@attribute oz14 numeric
@attribute oz15 numeric
@attribute oz16 numeric
@attribute oz17 numeric
@attribute oz18 numeric
@attribute oz19 numeric
@attribute oz20 numeric
@attribute oz21 numeric
@attribute oz22 numeric
@attribute oz23 numeric
@attribute oz24 numeric
@attribute oz25 numeric
@attribute binaryClass {P,N}

@data
0.914809,0.094508,1.699962,0.455938,-1.234422,-0.624189,-1.415538,0.636764,-0.753145,0.548661,-1.527491,-0.756608,-0.346479,-1.014171,-1.13337,0.937437,0.033071,-1.653024,0.924885,1.455433,-0.344959,-0.339321,-0.109028,-0.600842,-1.540929,P
0.25387,-0.223035,0.881328,-0.150587,-1.345445,-1.698718,0.413043,0.24251,-1.022306,1.387593,1.549893,1.329082,0.476234,-1.528743,0.451751,1.571344,-0.673138,0.461998,0.929743,-0.265701,-0.458067,1.387233,0.250645,0.674125,0.021125,N
0.684952,0.478401,0.748797,-0.217355,-0.698813,0.255645,1.007633,1.051293,0.962817,0.155714,1.58366,0.867395,-1.551019,0.671501,-0.00589,-1.409661,-0.995266,0.99783,-1.356981,1.209246,0.528964,-0.036784,-1.311191,1.48452,1.733495,P
0.395792,1.568469,-1.605512,1.091732,1.39176,1.006687,-1.102365,-1.469016,0.151097,0.619116,1.150959,-0.694947,-1.656798,0.177109,1.403511,0.73158,1.201367,-0.628143,1.302264,1.599925,-1.072999,-1.711392,-1.109104,-1.63395,0.241405,P
1.34274,1.445029,0.035843,1.075883,-1.694264,0.262743,0.199127,-0.516216,-0.10246,-1.395114,-1.054998,0.714555,-0.183644,1.349178,1.556491,0.161345,-0.944201,0.528987,0.940974,0.153076,0.492005,1.469149,1.089968,0.43423,-0.556875,N
1.389681,0.753065,1.512277,1.093622,-0.160189,0.260303,1.803874,0.028916,-1.011317,1.566535,-1.434228,-1.070357,1.083158,-1.253315,-1.278349,1.453272,-1.182922,-0.868537,-1.405605,0.183328,0.84538,-1.087176,-0.686937,-0.291936,1.303722,P
-2.133376,-1.538973,-1.429554,-1.748913,-0.837045,0.983403,1.656243,-0.172325,-0.765001,-0.616897,-1.186585,0.221843,-0.923395,0.307372,-1.445394,-1.275129,0.441564,0.234395,-0.575245,-1.076623,0.605182,-1.001247,-0.57486,0.979923,-1.446011,P
-0.975966,-0.969586,-0.032174,0.680043,-1.731532,0.876397,-0.862702,-1.433283,0.740384,0.192764,0.119832,0.602491,0.170845,0.02795,-1.712917,-0.202371,1.312686,0.42067,1.432841,1.360175,0.668859,-0.87849,-0.265781,0.586497,-0.879815,N
-1.708975,-1.188274,-1.085248,1.58997,0.044664,-1.145094,1.569078,-0.992228,-1.41612,1.175688,-0.136698,0.136135,0.197369,-1.166553,0.339875,0.068482,0.753666,-1.647316,1.692705,1.256938,0.203442,-0.053413,-0.86105,-0.424613,-1.523099,N
-0.102495,0.602886,-0.879315,0.895534,0.207826,0.235024,0.549566,-1.316773,1.662114,0.969564,0.743964,0.894433,-1.53701,0.267381,0.899259,-1.296165,0.242563,-1.405061,-0.651493,-1.554806,0.421839,-1.524861,0.555313,-0.426731,-0.105848,N
-1.182383,-0.80431,-1.522288,-1.6117,1.295245,1.630389,0.951942,1.243157,-1.131555,0.324379,-0.520179,0.368832,-0.367088,0.112269,1.406224,0.197494,-0.651725,-1.387486,-1.521673,-0.175651,0.568108,0.219558,1.664072,0.617168,-0.012029,N
-0.859203,-1.259487,0.440255,0.019778,-1.425309,0.36777,0.178296,-0.80739,1.663632,1.137274,1.668382,-0.703401,-0.560432,1.739868,-0.984141,-1.572537,0.500786,1.605367,-1.439104,1.355321,-1.361907,-0.189365,-0.107366,-0.994046,0.552955,P
1.867559,1.181059,1.554248,-1.165135,-0.570379,0.84582,0.27167,-0.085207,0.067161,-0.186065,-0.327262,-1.342637,1.603513,1.441353,1.314901,1.530497,-1.585206,0.847297,0.4092,-0.016158,0.89441,-0.983145,-1.447319,1.068267,1.349445,N
-1.005956,-0.54281,-0.979459,-1.683366,-0.157408,-1.192015,-0.7523,1.300841,0.656899,1.292946,-1.450326,1.070318,1.25052,-0.282436,-0.203165,-1.558181,0.838455,0.819936,-1.6283,0.961872,0.613499,0.094361,-1.436853,-1.590966,0.667006,P
0.906441,0.711696,0.327794,-1.562793,-1.135011,-0.229714,0.124406,-0.009421,0.642388,0.128983,-0.170884,1.230508,0.632134,1.414739,-0.946178,0.734292,0.863065,-0.339023,-1.174874,0.504776,1.118947,-0.543699,0.74813,-0.055571,-1.661336,P
0.238422,0.327155,-0.183164,-1.073509,-1.260391,0.406511,0.346941,-1.25654,0.728433,-0.598741,-0.971703,0.885311,-0.314682,-1.346941,-1.610145,-0.985956,1.06131,-0.223466,-1.386456,-0.395315,0.88128,1.002048,-0.42327,-0.425029,0.307138,P
-0.877485,-0.585669,-1.017468,1.304273,0.540495,-0.217259,0.685352,1.099302,-1.119366,-0.011879,-0.124918,-0.53872,-0.754688,-0.756725,-1.474626,-0.875942,0.454084,-1.2515,0.320002,-0.083535,-1.275995,-0.781799,1.265525,-0.831047,0.346163,N
-1.112419,-0.86414,-1.151608,0.265857,-1.352201,-1.700151,-0.30195,0.773699,0.761935,-0.248092,-0.105607,-0.40738,-1.640394,-0.405595,-1.45258,0.459591,1.19501,0.707557,-0.40193,-0.913535,0.09559,1.129193,0.575668,-0.161164,-1.626615,N
1.416963,1.521651,0.654207,0.402943,-0.57289,-1.700052,0.196163,-1.17757,-0.534486,-1.397766,-0.65401,-0.14655,1.211472,-1.583151,-1.322807,1.034404,-0.35528,-1.468259,1.57257,1.707252,-0.839991,1.206594,-1.242755,1.299131,-1.446932,N
-1.344983,-1.573903,-0.009508,0.958304,-0.176015,0.457336,0.63886,0.396702,1.504698,-0.830747,1.086206,0.412491,-1.140463,1.282267,0.63279,-1.541948,0.974609,1.417304,0.130643,-1.660305,-1.669915,1.613869,-0.283685,0.451867,1.164203,N
-0.984943,-0.821295,-0.99223,1.556186,1.558118,-0.624312,0.97701,0.554219,0.798036,1.151717,-0.341601,-0.350027,1.339227,1.12701,-1.712925,1.055725,-0.011243,0.660134,0.876693,1.111323,-0.327233,0.35945,0.019805,1.433841,-0.973245,N
-0.762743,-1.010171,-0.151675,0.940805,-1.441676,-0.576971,0.956847,-0.003827,0.011906,-1.499053,0.43465,-1.205946,-1.154865,1.411805,-0.049014,0.44285,0.351044,-1.201851,0.631077,-1.456665,-1.298685,0.621847,1.060901,0.530549,1.413108,N
0.459912,-0.058246,1.00132,0.432901,-1.540135,-0.298992,-0.888122,1.346997,0.496217,0.79961,-1.633288,-1.645019,0.721263,1.35204,-0.474677,-0.225865,-0.882234,-0.135075,-0.137248,0.387988,-1.128564,-0.271434,0.572915,-1.284766,0.749759,N
-0.808412,-0.538461,-0.880268,-1.154232,0.966216,-0.455851,1.625827,0.202023,-1.103878,0.018464,0.252666,-0.50465,1.628333,-1.402849,-1.574988,-0.73045,0.065257,-0.02675,-0.297177,-1.436559,0.620267,-1.385891,-1.605634,1.519143,1.482804,N
1.133291,0.303019,1.589618,-0.804963,-0.298351,-0.848771,1.379475,-1.67336,-0.232867,-1.55258,-0.789106,-1.442588,-0.202516,-1.199569,-1.711081,1.448687,1.599661,1.202064,0.289168,0.333636,0.109225,-1.568888,-0.896371,-0.916309,1.108074,P
0.632129,1.264774,-0.667105,-1.495799,1.448325,-1.427001,-1.084592,-0.710974,1.018725,-1.63942,1.107442,-0.580383,0.81518,-0.40785,-0.274153,1.214273,-1.443422,0.128425,0.163449,1.022965,-1.501039,0.212809,0.954435,1.06516,1.660812,P
0.03369,0.467797,-0.558255,-1.549615,-0.848517,-0.501592,0.365014,1.124681,0.115672,0.592714,1.119159,-0.491629,0.456152,-1.774366,0.059093,1.239247,0.35347,0.106966,1.488409,-0.164257,1.070129,-1.301053,-1.450593,-1.653531,-1.380483,P
-0.683627,-1.667465,1.492558,0.815876,0.857044,0.27451,1.581174,0.282839,0.349131,1.587346,-1.134709,-0.833029,0.886189,0.964043,0.430369,1.410536,0.46214,-0.842341,-0.554248,0.848417,-0.59056,0.432882,0.463211,1.184967,1.122393,N
0.617471,1.017162,0.158741,0.84822,0.210725,-0.717594,-0.619016,0.871543,-1.496435,0.513405,1.617309,0.31959,0.966448,-0.168163,-1.056628,1.29019,-1.089927,-0.286841,-1.573652,-1.517457,0.621971,0.898807,-1.605708,0.656041,1.436658,P
0.353245,0.64629,0.112422,-0.419889,1.639507,-0.88435,1.639371,-1.709258,-1.298944,0.481357,-0.553942,-0.366853,0.093641,-0.69738,1.543091,0.109827,-0.368986,-0.974579,-0.747041,0.00071,-1.418878,1.549687,0.615085,-0.715096,1.328561,P
-1.285886,-1.659293,1.173375,0.872323,0.101593,-0.030051,-0.624408,-1.58293,1.584886,-1.418489,-0.141766,0.697761,0.052944,-0.372851,-1.431188,-0.014675,1.460111,0.709729,-1.549332,-1.295792,-1.108281,0.953877,-1.351622,0.31746,0.737242,N
-1.292121,-0.763363,-1.626015,1.218863,-0.374386,0.700963,1.092345,-1.384038,-1.388895,-0.023683,-0.519427,-1.500709,0.637869,-1.721469,1.012377,-0.079692,-0.606872,1.092414,-1.100674,-1.136394,-0.789798,0.237636,-0.57678,-0.262001,-0.920642,N
1.073944,1.297076,-0.204449,-1.033507,-1.35181,1.422768,-1.614428,-1.538386,1.712765,0.517901,-0.855416,-0.344749,-0.738234,1.67153,0.66473,0.260386,1.684708,1.543736,0.294414,-0.680325,1.038003,-0.414902,-1.663106,-1.435614,-1.243277,P
-1.222047,-1.012911,-0.760178,0.838345,1.429757,-0.140256,1.174182,1.018458,0.652575,0.266741,-0.068523,-0.490852,1.187389,0.760356,-0.509987,-0.509628,-1.707654,-0.852952,0.923809,1.552098,-0.561868,-0.22237,1.389216,1.535187,0.456572,N
-0.599734,-0.767346,-0.066777,0.913377,-1.618974,-0.166002,1.503094,-0.314296,1.434523,-1.544348,0.059574,-0.046956,0.250553,-1.120836,-0.717318,1.552898,1.194374,0.448689,0.199616,1.512383,-0.590737,-1.536129,0.804987,0.369798,0.144045,N
-1.601768,-1.305496,-1.42036,-0.633445,-1.715939,-0.534124,0.804892,-0.758863,-1.618975,-0.95347,-1.617636,0.451688,-0.362127,0.539162,-1.327055,-0.612152,0.737604,-0.10919,0.520209,-1.053267,-1.041146,0.423347,1.494772,-0.24239,1.089221,P
1.900481,1.392746,1.374079,-0.481789,-0.320002,0.398321,0.248189,0.062516,0.005614,-0.174557,1.155286,-0.336749,-0.336405,0.120786,-1.596703,-0.203865,1.523893,1.545997,-1.07762,1.522609,0.176281,0.366711,-0.70749,0.159372,-0.751651,N
-1.105776,-1.157124,0.037295,-1.555128,-0.462268,-0.143611,0.830958,1.300745,0.47862,-0.191549,-1.216173,0.859559,-1.314014,-0.41971,0.340131,-1.176111,1.585399,1.610777,0.776319,-1.187625,-0.372085,0.041877,-0.663321,-1.576444,-1.144032,P
-0.361215,-0.473315,0.315256,-1.18647,-0.307008,1.57754,-0.77233,1.069621,-0.877074,1.748646,0.977775,0.227761,-0.679323,-0.782789,0.779938,1.076834,0.699736,-0.25459,1.234579,-0.231374,-0.660332,0.50227,1.718286,0.613715,-0.350687,N
-1.496913,-1.607722,0.098806,-0.117103,1.284214,1.6696,1.494255,-0.946628,-1.498718,-1.553562,1.773087,-1.507057,-0.024103,-1.667799,0.836975,1.33955,1.234526,0.47296,1.181964,-0.123352,0.193569,0.342791,0.140092,-0.723431,0.850945,P
-0.787561,-0.688788,-0.198307,1.500038,-0.659417,-1.115518,0.662133,0.60322,-0.663993,1.532481,0.191008,-1.318552,1.728808,0.540304,0.198642,1.288525,1.610849,0.657617,-1.64397,1.260066,1.183042,-0.010782,1.758054,-0.300229,0.824398,N
0.721349,0.717193,0.504338,-1.112476,-0.652745,0.758722,0.284961,-0.178381,-0.72928,1.489135,0.945538,1.374644,-1.380832,0.597983,-0.122849,1.111658,-0.468954,0.505068,-1.476279,-0.135538,-0.411181,-0.801028,1.310119,1.13304,1.750817,P
0.712886,0.729385,-0.682331,1.40657,1.338944,-0.324218,1.210563,0.198351,0.178922,0.701984,-0.576808,-0.647734,-0.583384,-0.425938,-1.656507,-0.714174,-1.638391,-1.118399,0.479738,0.935481,-0.815432,1.264603,1.493444,-1.38875,0.255247,P
-1.454727,-1.501513,0.205416,1.33231,1.134432,-0.224442,-0.991964,-0.846431,1.336025,-1.720258,1.5298,1.689117,1.189235,1.052983,0.252599,-1.584582,1.618699,0.480757,1.293242,1.065964,-1.265705,-0.877206,-0.359486,1.696356,-0.849176,N
-0.899466,0.162319,-1.4079,-0.195228,-1.593222,1.604236,0.604882,1.503515,0.552125,1.496738,0.653054,1.696,-0.945757,-0.661869,0.773136,0.580166,0.915234,0.421393,-0.282152,-1.315204,-1.703535,-0.265336,-1.123669,0.420119,-1.020692,N
-0.265674,-0.286688,0.178856,-0.908467,-1.231966,-0.45964,-0.90392,0.545305,-0.635883,0.847134,0.773996,-1.138913,-1.09151,1.2291,-0.994321,0.974383,0.985415,-0.839597,0.338844,0.040512,0.542582,1.477841,-0.438407,-0.589456,0.703016,N
-0.809961,-0.112992,-1.678777,-1.038159,0.762862,1.080644,-0.271754,1.449724,-0.610184,0.380407,1.484536,0.382494,1.727456,-0.330152,1.254356,1.454769,-1.038281,-1.331368,0.359966,0.160455,-0.399923,0.744693,-1.230836,1.406641,1.207371,N
0.560912,0.851001,0.099329,-0.122149,-0.327774,1.473793,-1.483543,0.16763,-1.552186,0.389348,0.563655,-1.374402,-0.451095,0.264571,-1.4664,0.618241,-1.36295,1.460507,0.063116,-0.809868,0.78088,-1.014194,-1.079954,1.104826,-0.286307,P
-0.519347,-0.103295,-1.047525,-0.003551,-0.51542,-0.352547,1.431474,1.586418,-1.268934,-1.079564,-1.661624,-1.298257,-1.260373,1.615274,0.990994,1.41678,0.774196,1.334717,-0.153084,-0.415644,0.718846,-0.344464,-0.249823,-0.965334,0.467816,N
0.488968,0.887761,-0.687076,-0.575865,-1.250056,-1.426329,-0.517152,-1.697735,0.54869,1.136665,-1.052262,0.288872,-0.781733,1.125437,-0.271748,1.09784,-0.287374,-0.350709,-0.802124,1.319521,-1.500781,-1.188493,1.605239,0.480133,-0.825069,P
-1.509638,-1.257994,-0.764622,-1.585332,1.548838,-0.357614,1.469626,-1.647756,-1.424802,0.499894,-0.309749,1.525984,-0.670139,-0.046572,0.094171,0.382412,-0.815621,-1.533402,1.587029,-1.010214,0.780978,0.513171,0.469386,-0.977441,1.133049,P
-1.242448,-0.588872,-1.278406,-1.17909,-0.826336,-0.840209,0.045822,-1.448824,0.685734,-1.640935,-0.818195,1.478197,1.515999,1.30295,0.921606,-1.529222,-1.535651,0.470945,1.148668,0.205131,0.573218,-0.573087,0.126768,-1.720329,-0.631256,N
1.712626,1.066882,1.62607,-0.625497,-0.139091,-1.456402,1.698909,-0.178911,-0.443664,0.439447,-1.523037,0.167159,-0.814758,-0.445428,-0.611832,0.916201,-0.223729,1.533068,-1.550789,0.454691,1.56,-1.282343,-1.263887,0.195221,-1.039413,N
-1.445869,-1.245155,-0.828582,-0.920574,0.104961,-0.003258,-1.276129,-0.436158,-0.814501,-0.203007,-0.577363,-0.192924,-0.412937,0.687375,1.389284,1.451591,1.155288,0.015744,-1.477654,-0.925054,0.263047,-1.053858,0.395315,0.443268,-0.432868,P
1.880909,1.644813,1.670447,-1.695943,0.518681,1.413183,0.77548,-0.628604,-1.525259,-0.206157,-1.179631,-0.996228,1.604108,-0.406481,-1.229618,1.643274,-0.780719,1.017127,0.156379,-1.294255,0.699644,1.675473,0.39007,-1.412325,0.973463,N
-0.83483,-1.018622,-0.458194,-0.465271,0.36737,-1.508021,0.397005,1.041489,1.134872,-0.657975,-1.159438,-1.531641,0.283159,-0.620345,-0.615022,-0.210225,0.156252,-1.187886,1.625343,0.584472,0.036113,1.100252,-0.144383,-0.688756,0.148231,N
0.733519,0.621676,0.086669,-0.990392,-0.685782,-0.828019,0.144257,0.859199,0.320636,0.869181,0.171958,0.882633,-1.074955,1.24713,-1.625924,-1.104047,0.681329,1.11489,-1.445625,1.636721,1.668973,0.887865,0.934334,-0.372667,1.201666,P
-0.498648,-0.669139,0.060379,-0.07106,-1.082101,1.625569,0.34354,-0.065959,1.358008,-0.324788,0.576289,-0.628457,-0.579997,-0.302629,-1.07185,-0.729575,0.562668,0.098375,0.425115,0.237402,0.541768,-0.86805,-1.014192,0.56722,0.308346,N
0.740639,0.25231,0.878969,-0.13333,-0.74742,0.162965,-0.112078,1.244573,-0.372052,-0.009991,1.406994,1.12612,1.007123,-0.459487,-1.615106,-0.705806,1.132655,-0.408992,1.004292,0.949451,-1.660624,0.991393,0.660082,-0.085899,1.437699,P
1.56849,1.687193,0.190839,-0.990745,-0.28176,-1.229077,-1.608111,0.739269,-0.632124,0.817884,0.376563,0.133978,-1.198795,-0.955845,-1.038829,-1.002947,1.229819,-1.623368,1.460695,0.864509,0.30422,0.328231,-1.029338,0.397345,-0.559491,N
-0.806526,-1.111745,0.478637,-1.712703,0.560916,1.130665,-1.402412,-1.085723,-0.994726,-0.086173,0.831574,0.87363,-0.383092,0.255765,-0.823484,-0.52473,0.056557,-1.22764,1.43963,-0.492919,-0.466712,-1.718751,0.522656,-0.749937,0.463685,P
0.152179,-0.010987,0.097333,0.483219,-0.99902,0.484823,0.052436,1.591958,0.56251,0.293879,0.200449,-0.382407,-0.205449,-0.719096,-1.630042,1.545857,-0.794952,0.014246,0.979148,0.226319,0.777303,-1.591112,-1.57803,-0.140728,0.370821,N
-1.205934,-1.382116,-0.404822,0.379839,0.53274,-1.435635,1.740916,1.492573,-1.526404,0.605368,-0.806293,-1.382141,-1.401066,1.50724,1.645096,-1.447533,0.559414,1.48588,0.397461,-1.382453,-0.106507,-1.436388,0.405481,0.708486,-1.662686,N
0.980003,1.149249,0.039101,0.598882,1.24763,1.493926,0.756359,-0.296051,-0.888518,0.396617,0.122946,0.998173,-0.585902,-0.640523,0.100716,0.997443,-0.332925,0.009456,1.534285,-1.573679,0.73319,0.14943,-1.207997,-1.255784,-1.346397,P
0.959193,0.444056,1.14694,-0.217549,-1.12157,1.090638,-0.762468,0.741648,1.026149,-0.413392,0.16071,1.231076,-0.331308,0.485859,-0.547194,0.605612,0.892062,1.395867,-1.227473,1.013105,-0.817936,0.98261,1.400355,0.419965,0.086873,P
1.343723,1.178947,0.6553,0.812161,1.634617,0.04576,0.069279,0.608074,-1.089967,1.109357,-0.106608,-0.583552,0.851105,-1.540141,-1.593981,-0.955633,1.443654,1.156776,-0.903961,1.571535,-0.343329,-0.552708,0.143967,1.415649,-1.685653,N
-0.219682,-0.463669,0.52078,0.483274,-1.226017,-0.903201,-1.516342,-1.083694,0.114956,-0.964087,-0.617109,-1.369792,-0.863443,-0.430202,-1.122046,-1.565156,0.335654,-0.916471,-1.261286,0.14683,-0.17935,-0.27392,-1.388379,0.626901,0.888744,N
1.592272,1.41791,1.181705,1.446407,-0.035354,1.183453,1.411027,-1.547013,-0.485167,1.084489,0.295506,0.784503,1.163423,-0.417756,0.308055,0.433181,-0.924669,-0.329039,1.46002,-0.107365,-0.639978,1.217006,-0.19402,1.287922,1.077339,N
-1.007959,-1.394068,0.955298,0.983097,-1.470049,-0.143604,1.511835,-1.64543,-0.283833,1.52311,0.967243,0.978064,-1.238764,-0.38309,1.156698,-0.661505,-1.252528,0.925172,-1.48191,-0.813221,-0.236529,-0.509993,1.399971,-0.52165,-1.38135,N
0.899204,1.285069,-0.467327,1.736119,-0.784509,0.734792,-1.468398,0.91933,-0.851484,0.423713,-0.204051,-1.554757,0.765294,-1.371163,-1.311146,-1.671903,1.563587,0.813097,1.060276,-1.44453,-0.550527,0.40025,-0.526081,1.214555,-0.866496,P
-0.184583,0.383288,-1.200631,-0.079083,1.649821,-0.965553,-1.20515,-0.25551,1.25986,-0.502898,0.082426,1.565709,-0.667913,0.268971,-0.648964,-0.275597,1.335336,0.750238,-1.358417,1.105152,1.077599,-0.325753,1.279782,-0.406126,-0.135734,N
-0.586145,-0.552939,-0.427677,1.063118,-0.614511,0.237722,-0.209882,-1.201695,-0.15584,1.534228,1.431456,1.090778,1.640097,0.9022,-0.334421,-0.860691,1.138688,-0.408391,0.997382,1.692673,0.436294,-0.5933,1.108859,-1.348974,-1.521647,N
-0.222698,0.363844,-1.092355,1.671259,-0.647335,1.641311,1.073362,1.404107,0.022599,0.678402,0.099128,-0.268587,-1.284754,0.773768,-1.086327,-0.484957,-1.174377,1.127885,-1.491349,-0.411721,0.724198,-1.10368,1.082881,-1.489955,-0.30233,N
-0.773224,-1.25898,1.114496,-0.133034,1.585222,-1.48425,-0.952836,1.262191,-0.064644,-1.025611,1.674358,1.314519,-0.805941,-1.507506,-0.700324,0.613044,-0.732724,0.05946,-0.861252,-1.621227,-0.415522,-0.621319,0.712409,1.539503,1.055077,N
-0.302496,-0.313675,0.14079,-0.720766,-1.079956,-0.474087,0.858021,0.689023,0.574653,-1.474965,1.683562,1.165117,0.345068,0.996836,-0.605412,-0.360239,0.99742,-1.275619,1.2743,0.95975,1.43043,0.810235,1.35004,0.088903,1.145572,N
-0.362653,-0.049368,-0.602511,1.250573,0.405053,0.206096,1.745924,0.447479,-1.373896,1.248547,0.849552,-0.716412,-1.164942,-0.003202,-1.073868,0.459693,1.14463,-0.324775,-0.348161,1.666919,1.195415,-0.920172,1.598576,0.208033,1.051933,N
0.405495,1.098971,-1.313138,0.139766,1.488663,0.477117,1.759703,1.363817,0.244965,-0.320269,0.545843,-1.407392,-1.481555,-0.23653,1.073278,1.666157,-0.454346,-0.107991,1.588543,-1.265796,-0.683414,-0.047609,-1.019366,0.9171,0.548918,P
0.46207,1.474651,-1.618902,1.111907,1.025856,-1.000366,-1.422495,1.554462,-1.458854,1.044031,-1.317402,0.192383,-0.656553,0.926725,-0.475876,1.481048,-0.545292,-0.651009,0.802956,1.63346,1.128366,-0.466281,-0.110076,1.367428,-0.395952,P
-1.077808,-1.366412,0.238771,-0.489083,-0.013154,0.184163,1.516992,-1.32064,-0.715767,-1.219751,1.725715,-1.006099,-0.8151,1.446459,-1.170119,0.065983,-0.145501,0.96422,-1.127101,-0.64435,1.336859,0.706791,-0.123448,0.684953,0.250486,P
0.336358,1.295849,-1.623375,-1.111056,0.217158,0.617831,-0.830106,1.074058,-1.470014,1.132616,1.139641,-0.445904,1.091673,0.563372,1.598027,0.065465,1.049695,0.678122,0.00678,-0.389535,0.577692,1.515818,-1.079031,-1.044012,0.356954,P
1.173028,1.43022,0.097346,0.20966,-0.973331,-1.661612,0.87264,0.510935,-1.35771,0.059904,-1.184812,1.131119,0.166725,1.262423,1.667732,-0.806251,-0.632375,1.159907,0.640866,-1.046937,0.927894,-1.205765,-0.329774,1.585215,0.489251,P
-0.445604,-0.771162,0.818049,0.134106,0.440914,1.491296,-0.979292,-0.979669,-1.215469,-0.270468,-1.343985,1.628503,-0.5515,1.102666,0.106205,-0.526728,0.282853,0.106108,1.056615,1.688429,-0.323702,1.635333,0.112227,1.208611,-0.227709,N
1.432966,1.574465,0.349879,-1.146268,-1.351226,-1.158159,-0.194408,-0.853601,0.919027,0.581799,-0.777305,0.756119,-0.178174,-0.238534,0.914679,-1.425899,-1.631586,1.221756,0.61211,1.062423,0.54562,1.651098,-1.112859,-1.539386,1.549198,P
1.047371,0.608412,1.773223,0.168792,0.367021,-1.236421,0.914199,1.150704,1.630231,-1.333885,-0.990485,-0.627278,1.591243,1.414228,-0.754049,-0.276899,-1.562405,0.959894,-0.361499,-1.532739,1.401812,0.583858,-0.675867,0.526778,0.901943,P
-0.45054,-0.040452,-0.793557,0.392883,-1.110814,1.138322,-0.926473,-0.915934,0.100191,0.01436,-1.391387,-1.566883,1.321806,-0.260188,-1.335035,-1.597338,-0.76705,-1.376358,-0.774788,0.508508,0.833224,0.482496,-0.09649,-0.259297,-0.230206,N
0.15207,-0.012275,0.540459,-1.348011,-1.227642,-0.796023,1.471788,0.207061,-1.584406,0.817028,-1.243512,-1.664121,1.100794,0.130446,-1.24094,0.37251,0.27536,-0.935468,-0.14738,0.590951,-0.158213,1.639169,1.309288,-0.804427,0.46155,P
2.000443,1.490979,1.278342,-1.686702,1.674662,-1.578402,1.438049,0.694013,1.405793,-0.179402,1.770253,-1.166379,1.171255,-0.221691,-1.252395,-1.735361,-1.662307,-1.274461,-1.59299,0.265458,1.328341,-1.762454,-0.67562,0.119792,-0.567822,N
-0.645869,-1.550637,1.754994,1.038538,-1.612016,1.262017,1.173319,-0.844326,0.376192,-1.281422,-0.94329,1.347963,0.599434,-0.976766,1.035995,-0.837855,0.785918,-1.376419,0.544783,-1.33588,0.061285,-1.523522,0.528943,0.105412,1.022967,N
0.326795,0.722679,-1.25666,-0.301831,1.651092,0.989963,0.029487,-0.859328,-1.646855,1.102658,0.771703,1.536788,0.359186,0.902667,0.311798,-0.969695,0.750783,1.623494,0.31898,-0.534358,1.038825,-0.88346,-1.204308,-0.59248,0.296692,P
0.428051,0.475125,0.340227,-1.210729,-1.048209,-1.311495,-0.958874,-1.167443,-1.306077,-0.726079,1.490986,0.557857,-0.824974,-1.077613,0.762349,0.777554,0.907715,1.334235,0.714424,0.284087,-0.688494,-0.510585,-0.574149,-1.069741,-0.310566,P
-0.480962,-0.487105,-0.47784,1.490722,1.679036,1.473489,-1.433929,0.180063,-1.092464,-0.442167,-1.381782,0.951128,1.572514,-0.915113,-0.871481,-0.278655,-1.505871,0.398427,0.478399,-1.290167,1.367634,-0.044661,-1.231343,1.303643,-0.129057,N
-1.103015,-1.249606,-0.722886,0.340746,0.64767,-1.683522,1.771883,0.228712,-0.415867,1.541273,1.386277,-0.471686,-1.349589,0.317936,-0.999364,0.69799,0.576117,1.483821,-0.646821,1.41553,-0.318693,-1.01969,-0.68451,-0.435601,0.39374,N
-1.957274,-1.514505,-1.228651,1.605487,0.082247,-0.148116,0.122048,1.009447,0.600764,0.25416,1.15478,-1.175649,0.168564,1.219698,0.624969,-1.271138,-0.154328,-0.83796,0.149159,-0.693144,-1.107695,1.455695,-0.529149,1.264117,0.862061,N
1.139912,1.39172,0.225898,-1.454892,-0.243372,-0.076369,-1.360828,1.272104,-0.883731,-1.061633,0.558795,0.610925,-1.023932,-1.226025,1.036037,-1.112925,-1.581318,0.200807,0.242299,-1.664595,-1.274406,0.889162,1.287457,0.411178,-0.473394,P
0.838085,0.501911,1.392186,-0.261263,0.747283,-0.668691,-0.045611,-0.352504,-1.052032,-0.228412,1.640469,1.600883,-0.604408,0.627267,-1.29307,1.241253,1.69743,-1.45019,0.465625,0.996815,-1.531121,0.374528,1.759922,-0.465576,0.21,P
-0.336302,-0.223495,0.098674,0.255487,0.620173,1.592191,1.762427,1.534755,-1.192777,-1.117395,1.419156,-0.592066,0.255703,-0.889914,1.291926,1.096239,-0.020181,-1.609124,-0.66756,1.361305,0.515556,-0.530251,-0.222933,-0.849486,-0.491835,N
1.051949,1.344712,-0.900493,0.91351,0.288567,-1.273067,-1.242894,1.599443,1.668507,0.658441,0.679685,0.526492,1.299725,-1.201625,0.910303,-1.679271,-0.805429,0.110978,1.671692,1.410538,-0.165648,-0.291588,0.065286,0.76097,-1.107585,P
0.5199,0.267064,0.88291,0.453442,-0.486189,-0.487424,1.161096,-0.23084,-0.54764,0.588513,0.399294,-0.866174,-1.228973,0.835161,1.482987,-1.276031,0.113725,0.025857,-0.448892,0.703595,-0.060421,-1.157472,-0.41435,0.226131,0.432165,P
