@relation fri_c2_1000_10

@attribute oz1 numeric
@attribute oz2 numeric
@attribute oz3 numeric
@attribute oz4 numeric
@attribute oz5 numeric
@attribute oz6 numeric
@attribute oz7 numeric
@attribute oz8 numeric
@attribute oz9 numeric
@attribute oz10 numeric
@attribute binaryClass {P,N}

@data
-1.081947,-0.867696,-1.298355,-1.490659,0.923473,-0.351788,-0.421727,0.897735,-1.681701,1.295708,N
-0.403855,-0.732504,-2.055209,-0.96692,-0.962622,-0.021168,-1.728509,1.261569,1.350539,0.273176,N
1.015247,1.002117,-1.476878,-1.603076,-1.568813,-0.950287,-0.386373,1.537111,-0.702325,0.367075,P
-0.930139,-0.939482,-0.488177,-0.430234,0.007682,-0.373481,-1.749377,0.369999,0.482134,0.202414,N
0.84017,1.502776,0.397908,-0.268517,1.50592,-0.619517,-0.883855,0.969517,0.619656,-0.588079,P
0.981028,0.278519,-0.69527,-1.383071,-1.24984,1.048953,1.457172,1.583975,0.191144,-0.473278,P
0.938605,0.702378,0.984237,0.089443,-1.334594,-1.354767,0.002694,-0.933663,-0.378669,0.569975,P
1.552784,1.607556,2.982928,1.511778,-1.369751,-0.616612,-0.827229,-0.024738,-0.651261,1.082657,N
0.16035,0.014694,0.172286,-0.917143,0.817922,1.7221,-0.520718,0.160702,0.776744,-1.420704,N
0.823732,1.625436,0.497741,0.190246,-0.6067,0.460837,-1.395141,1.490971,1.35304,0.026835,P
0.273172,0.772989,-0.716855,-1.215171,1.526172,1.721924,0.432314,-1.143144,-1.196463,-1.121004,P
0.552575,0.569987,-0.724174,-0.78657,1.376184,0.775481,-1.467345,-1.567041,0.979024,1.465706,P
0.896922,0.245285,0.190776,-0.513318,-0.116741,1.414871,0.622659,0.034145,-1.600635,-0.33425,P
1.123565,1.753988,2.160548,1.374441,1.467758,-1.548859,-1.157203,-1.425523,1.271851,-1.370244,N
1.314379,1.086654,1.438221,0.235565,-1.237329,1.440261,-1.154725,-1.361921,-0.441717,0.02173,P
-1.061797,-1.412639,-0.604747,1.062398,-1.02482,-1.240971,0.430114,-0.4632,-1.565592,0.799634,N
1.213079,0.93891,0.043603,0.140107,0.668697,-0.139858,0.91336,-0.797025,1.590844,-0.406264,P
0.083206,-0.312549,0.1848,0.870783,0.087112,0.805371,1.36262,-0.756269,-0.958588,-1.752597,N
-0.763131,-0.054857,1.057094,1.429514,-1.062658,0.52469,0.440073,1.533524,1.139378,-0.156139,N
0.656525,0.702299,0.407308,-0.751607,0.998473,1.093974,-1.480338,-1.53819,0.019995,-0.772275,P
-0.826287,-0.585868,-0.322375,-0.953338,-0.750547,1.574323,1.116668,-0.917633,0.718856,-1.765104,N
2.022951,1.756633,-0.206881,-1.008525,0.700629,0.120164,1.502574,1.570544,0.844329,1.255085,N
0.015833,-0.550208,-0.775983,0.498767,-1.515582,0.152044,-1.663617,-0.354291,1.159619,0.058549,N
-0.510462,-1.373816,-1.61612,0.91068,0.819944,-0.199621,1.323272,1.693775,0.199775,0.717752,N
-1.906353,-1.64114,-1.825519,-0.644491,-0.076671,1.155758,-0.306826,-1.686252,-0.372484,0.598942,N
0.73166,1.727913,1.261729,-0.095538,1.738551,-0.524608,0.971669,-0.454572,0.304712,-1.187268,P
-1.060975,-1.17385,-0.008483,1.581568,-0.480992,-0.207529,0.321148,-0.576773,0.142349,-0.251521,N
0.191718,0.593323,0.805101,1.249581,1.681315,0.921146,-0.951949,0.352949,-1.616845,0.443787,P
-0.637421,-0.560551,-0.432216,0.805101,0.727718,1.30115,1.547394,-0.164651,-0.897486,0.643512,N
-0.053033,-0.443602,0.378759,0.420578,0.0908,-0.333348,-0.560723,-0.255088,0.302494,-0.617852,N
-0.336926,-1.274657,-0.435052,0.738,1.098608,-1.02669,0.493798,0.916844,0.919948,-0.486203,N
0.030592,0.478453,1.31197,0.643908,-0.946766,1.180211,1.082849,0.198601,0.366952,1.569075,P
1.184498,0.366972,-0.846218,-1.571416,-0.340987,-1.613646,-1.461178,-0.702984,-1.413951,1.2392,P
-2.044193,-1.537532,-1.265049,0.202005,-0.11694,-0.089502,-1.753832,-0.626441,1.156043,0.520428,N
1.926095,1.752062,1.841358,0.938957,0.827687,-1.152765,0.032203,1.656468,-0.851929,1.011739,N
0.032887,0.707657,0.651532,-0.052522,-1.312984,1.212926,-0.496278,1.697863,-0.367397,1.075743,P
-1.356518,-0.930865,0.008648,1.211799,-1.467828,0.079795,-1.218486,-0.142592,1.453993,0.85129,N
-1.258021,-0.38846,0.042947,-0.377143,1.038351,-0.4289,-1.373839,-0.797317,1.681948,-1.66988,N
0.948506,1.766719,1.15768,-0.032834,0.268978,0.156876,1.15658,-0.137844,0.715432,-0.886422,P
0.208806,-0.04287,0.662338,1.486554,-1.510498,-0.32694,-0.123826,-1.283202,1.380278,-0.79997,N
0.745857,0.472175,0.952015,0.562793,0.960524,0.656684,-0.594617,-0.721129,1.025764,0.131372,P
-0.063587,0.418781,1.734459,1.678541,1.536145,1.543693,-1.193966,-0.390446,-0.573095,1.085425,N
-1.891759,-1.560143,-0.652787,1.583291,0.309163,-1.363274,-0.418331,-0.181483,0.605215,0.765917,N
0.246118,0.151536,1.333538,1.486804,-0.130306,-0.947354,-1.262092,-0.972955,1.69343,0.651703,N
-1.646395,-1.268646,-0.212085,-0.69871,-0.448492,-0.199288,-1.03611,-0.901539,0.411239,-0.499486,P
1.234703,1.146751,1.401003,1.550439,-1.185946,1.436276,-1.318749,1.405093,1.535167,-0.044074,P
-1.609258,-1.521143,-1.864353,-0.109268,1.723889,-0.647303,1.576066,0.970967,0.172751,-0.55496,N
0.408151,0.279868,-0.487852,-0.888113,1.32321,-1.579066,-0.891651,0.081133,1.03724,1.136095,P
-1.108682,-0.963115,-1.303637,-0.268568,0.726038,-1.046744,0.467181,0.185903,0.452705,-1.007684,N
-1.534065,-1.6349,-1.087954,0.509018,1.120492,1.283394,-1.728695,1.55192,-1.46402,-0.471659,N
0.696202,0.628172,1.443079,1.142549,0.948616,-0.177302,-1.434717,0.269064,-1.535118,0.043347,P
-0.354456,-0.216893,-0.090505,-0.852454,0.140586,0.884789,-1.436306,-0.899101,0.029444,0.01777,N
2.174294,1.611689,0.322068,-0.915118,-0.742268,1.154496,1.355371,1.312443,0.867414,-0.752879,N
0.652128,0.948247,-0.898774,-1.438251,-0.394364,0.468001,-0.872439,0.763322,1.666635,0.778522,P
-0.590823,-1.08975,0.329588,1.710337,-1.506188,-0.198511,-1.459557,1.45008,0.31749,0.724606,N
0.738279,1.517456,1.043073,-0.03841,0.018328,-0.368102,0.613266,1.369224,0.159535,0.122051,P
0.451007,1.03676,1.653424,0.343099,0.30152,1.508939,0.280202,1.428327,-1.777393,-1.696714,P
-0.426077,0.234802,-0.649039,-1.619701,-0.452982,0.318856,-0.628777,0.255814,0.483622,-1.69424,N
0.020282,-0.284303,0.277738,1.278296,0.073462,0.341158,1.491498,-0.815174,1.133909,0.15443,N
1.131384,1.206838,-0.720131,-1.384811,-0.257,0.789561,-0.667362,-1.012209,0.947953,-0.003298,P
-1.09943,-1.15824,-0.871691,0.964194,-1.41793,0.489096,0.6079,-0.388081,-1.27443,-0.80098,N
-0.491963,-0.734321,-1.33895,-1.636026,1.589005,1.68555,-0.412915,-1.649455,0.359431,-0.521119,N
1.183062,0.990433,0.246188,-0.439,1.611615,-0.20186,0.574261,0.96369,0.938611,-0.241657,P
-1.63407,-1.264562,-0.889545,1.648212,1.298982,0.182124,0.446338,0.041632,0.376813,1.515672,N
-0.177591,-0.494478,0.182179,1.108613,-0.527404,-1.245463,-0.637419,-0.486415,0.936495,-0.507695,N
0.746948,1.572769,2.22544,0.518787,0.656844,0.604125,-0.583285,-0.58427,1.303439,-1.678096,P
1.296859,1.759074,-0.044319,-0.857829,1.737561,0.978991,0.877185,0.51819,0.759861,0.208144,N
0.548921,0.934075,1.887672,1.444782,-1.685918,-0.143725,-0.552542,0.798349,-1.589747,-1.169193,P
-0.397776,0.186209,-0.874722,-0.937295,-1.255429,-1.650492,1.242654,1.621584,1.105271,-0.274029,N
0.548036,0.29279,-0.455446,-0.433959,0.117,-0.071332,-1.69635,-0.112794,-1.495424,-0.177118,P
0.568937,-0.098168,0.619244,1.193418,-0.318879,0.938371,1.364533,-1.255529,-1.578025,1.20268,N
0.638801,0.491716,0.976796,0.917969,1.194118,0.88602,-1.286145,-1.717983,0.758558,-0.375923,P
-0.208166,-0.418674,-1.545517,-1.634572,0.653365,1.650851,-0.871326,1.005166,-0.808837,0.143697,N
-0.704846,-0.606065,0.12729,0.822043,1.658497,-0.646775,1.595164,-1.220594,-1.505961,-1.758753,N
-0.943344,-1.152395,-1.081553,-0.039939,-1.394252,-0.726736,-0.317941,-0.958541,-1.531871,1.158668,N
2.127661,1.617442,-0.451461,-1.047483,1.685708,0.481467,-0.334922,0.344736,0.79274,0.637186,N
-0.663356,-0.464512,-0.462,-0.047817,-0.095261,-0.632134,-0.489117,1.540383,0.864548,-1.668218,N
0.112963,-0.523097,-0.988751,-1.43797,1.284224,1.541263,-0.802223,1.61342,1.471514,-1.193887,N
-1.088149,-0.463977,-1.392975,-1.336819,-0.392377,-0.968732,0.948579,-0.283315,-1.203041,0.951654,N
-1.25374,-1.501279,-0.572291,0.255845,0.868196,0.196802,0.660042,1.601342,-0.138256,1.032277,N
-0.297801,-0.822852,-0.60946,-1.134067,0.774287,-0.239427,-1.027978,0.10386,0.998857,0.338752,N
0.543725,-0.128038,0.211513,0.456898,1.00705,-1.100059,0.541257,1.682055,-0.273228,-0.191223,N
1.267369,1.642738,-0.204929,-0.851558,-0.290818,-0.038069,1.060466,-0.625365,-0.674847,-0.933911,P
-0.708088,-1.18745,-0.872539,1.275471,-1.246417,1.186439,-0.39162,-0.898515,-0.006939,-0.29746,N
2.008761,1.602099,2.083108,1.46507,-0.084707,-0.400687,-1.687728,1.231251,-0.160619,0.943473,N
-1.040211,-0.850588,-0.443448,-1.590399,-1.07701,0.424373,1.121257,1.00463,-1.371817,-0.785081,P
-1.560857,-0.868048,-0.894127,-1.221249,0.863541,-0.641616,0.652253,-1.354199,-0.780688,1.325919,N
0.77912,0.994644,0.333714,-0.015679,1.090468,0.420719,0.2949,0.568238,0.462666,-0.224214,P
1.906105,1.680369,-0.099177,-0.466604,0.259537,0.851504,-1.000329,1.263041,-1.805464,0.254728,N
-0.685969,0.253035,0.672929,1.04232,-1.305883,-0.366924,1.533961,-1.603021,-1.635492,0.119236,N
-0.342445,-0.695049,0.100528,0.188658,0.464602,-0.625094,0.926145,1.007803,-0.741714,0.243334,N
1.777377,1.332129,0.769506,0.169536,-0.419304,0.191068,-0.802943,-0.852598,1.093867,-0.759839,N
0.450703,-0.073867,-0.748825,-0.715886,-0.906707,-0.283802,1.313642,-1.2698,0.273207,0.938353,N
0.096843,0.37841,0.601047,-0.592753,0.580708,-0.821048,-0.428824,-0.637213,0.9621,1.290774,P
0.878951,1.239694,-1.070562,-0.594598,-0.143333,1.724491,0.670806,0.523608,-0.200875,-1.4902,P
-0.449158,-0.465693,0.95917,1.315303,0.732183,0.400273,0.943892,0.109789,-1.110951,-1.352893,N
-0.62816,-0.961389,-0.239936,0.192066,0.816264,0.653052,1.004289,-0.726445,-0.538605,-0.30208,N
1.333073,1.113683,0.323678,-0.819184,0.232415,-1.607164,-1.088688,1.535908,-1.69851,-0.189684,P
0.049076,-0.171878,-0.874271,-0.216466,0.456297,0.546845,0.376536,-1.359076,0.206873,-0.390562,N
-0.580611,-1.108923,-0.732846,-0.433541,1.356059,1.039333,-0.442785,0.985929,-0.924098,1.685589,N
-0.676777,-0.440963,0.719149,0.345319,1.396427,-0.003388,1.392996,-0.246048,0.767895,0.353193,N
1.046198,1.736275,1.855486,0.015895,-1.614842,-1.542698,-0.430956,1.249727,0.96362,-1.475594,P
-1.131687,-0.735425,-0.993249,-0.523948,0.175072,0.604419,-0.719811,0.287924,-0.331068,0.400661,N
-1.105584,-0.497651,-0.742978,-0.574727,0.56448,-0.482319,0.171795,0.090402,1.355173,-0.558364,N
0.09154,0.202061,-0.114322,-1.238904,-0.467964,1.003066,-0.897968,-0.034016,0.212755,-0.101436,P
-1.194655,-0.983733,-1.057017,-1.273776,1.344072,-1.583454,0.619999,0.890657,-0.38761,-1.229557,N
1.549621,0.622854,0.992073,1.68546,0.516422,0.95937,0.516887,1.622602,1.343263,-0.863847,P
0.168417,0.050012,0.401725,0.412755,0.216346,-0.395684,1.379242,-1.696696,-0.20065,-0.735638,N
1.929879,1.193325,-0.713638,-1.216245,1.492299,1.557121,-1.562694,0.632312,1.566496,-1.422697,N
-1.466719,-1.686852,-1.213798,-0.286397,-0.40267,0.936989,-0.151782,-0.476659,0.827689,-0.653278,N
-0.339712,-1.036773,-0.429764,1.214254,0.53091,-1.298633,-0.11019,1.618102,-1.792324,-0.010673,N
-1.048794,-0.233885,-0.36653,-0.113494,1.295003,1.637331,-0.392216,-1.434032,0.479175,0.249219,N
0.080139,-0.228516,0.829024,1.433146,-0.685335,0.934797,0.949046,1.183079,1.586232,-1.665074,N
-0.597247,-0.209397,-0.755826,-1.039482,-0.426947,1.167161,-0.108418,1.694867,0.523429,-0.896845,N
0.796464,0.369093,0.656278,0.323941,1.598721,1.615023,0.979249,-1.580271,0.461459,0.762523,P
1.331005,1.7486,-0.400586,-1.615924,-0.716186,1.114872,1.622026,-0.136512,1.198367,0.398514,P
-0.063253,-0.507809,0.337217,0.482359,-0.067105,-0.75279,0.135818,-0.094197,0.287831,0.453675,N
-0.099078,0.239201,1.058023,0.423358,0.18975,1.253288,1.646429,-0.423883,0.511679,-0.23424,N
-1.604958,-1.243597,-0.576985,-0.62963,-0.689941,-0.971678,0.389744,1.377855,-0.435004,0.00755,P
0.912356,1.598446,0.048295,-0.870351,1.231396,0.952944,0.895324,1.382916,0.16931,0.906835,P
-0.99074,-0.997129,-1.15639,0.375679,1.148545,-0.306157,1.489928,-0.400973,-0.274665,-0.969717,N
-1.784402,-1.419527,-0.557605,0.045688,1.427496,1.737775,0.960197,1.414439,-1.170991,-1.349148,N
0.860465,1.35887,2.398349,1.611649,1.635281,-0.3629,0.268492,-1.166594,1.490322,0.426685,P
-1.166268,-0.963494,-0.137583,1.023173,-1.581681,0.307751,-0.197605,1.125977,0.34471,-0.123592,P
0.186969,0.782212,-1.086235,-0.886833,0.017063,0.594475,1.564758,-1.658511,0.45412,1.705401,P
0.411139,0.267085,1.178788,1.725471,1.299034,-1.638165,1.472902,1.538154,0.295068,1.000353,N
-1.079956,-0.766705,0.026975,0.752983,0.082362,1.460526,-1.391958,-1.089656,-1.122702,1.325201,N
-0.505254,-1.139839,-0.214026,-0.724813,1.463238,-1.213824,0.808491,0.890662,1.136918,-0.889911,N
1.185226,1.162194,0.218332,-0.618864,-0.301242,-0.051271,-1.253364,-0.346599,0.99124,-0.636022,P
-0.077377,0.042482,-0.789654,-0.467505,1.38451,-1.173827,0.081423,0.405099,0.308963,-0.457136,N
0.405848,1.039615,-0.263906,-1.39113,1.673412,1.533886,-0.026453,1.17137,1.356359,0.319383,P
-0.333197,0.610907,-1.18895,-1.697946,-0.066908,-0.062323,0.474526,0.593226,0.614289,-1.346653,N
-2.202409,-1.54363,-1.388656,1.530484,-1.068886,0.02642,-1.384777,-0.855072,-1.696592,-1.54448,N
-0.81573,-0.876798,-0.480823,0.507112,-1.434333,-1.573598,0.151599,0.518588,-0.84968,0.037558,N
0.717739,0.533056,0.520651,0.01039,1.622966,-1.154436,0.428013,-1.044857,-0.100569,-0.325231,P
-0.533413,-0.387378,0.778735,0.786416,-0.129723,-1.116431,-0.084288,-1.333877,0.233219,-0.067302,N
1.379706,1.469995,1.564986,0.642875,-0.849502,-1.260692,-1.328784,0.659977,-1.187635,-0.65222,N
-0.553938,0.11247,-0.643078,-1.582009,-1.495422,1.241451,-0.238598,1.473484,0.025857,-1.003263,N
-1.867726,-1.44235,-1.647582,-0.888662,-0.821327,-1.337852,0.711766,-1.408988,-1.096466,1.671395,N
0.275653,1.337057,1.586246,0.24733,-1.23761,-0.091903,-1.287472,-0.810984,-1.62603,-0.21744,P
-0.292349,-0.756093,-1.466738,-1.364139,1.655808,1.710642,1.495028,0.550141,-0.828084,-1.246702,N
0.528618,0.938855,0.065669,-0.198309,1.535086,0.007834,1.058381,0.14609,1.124902,0.362712,P
-0.169385,-1.333538,-1.069513,-1.528535,0.008641,-1.297551,-1.131485,-0.160717,1.467562,0.777444,N
-1.1543,-0.818658,-1.078674,-0.584421,1.010352,-1.670671,-1.353256,-0.177422,1.52019,1.556995,N
-0.234131,-0.840825,-1.268964,-1.656417,0.000799,0.722711,-0.979486,-1.422799,-1.425564,0.46632,N
-0.550866,0.099056,0.621394,0.57839,0.16356,1.248854,-0.453944,-1.208659,0.089306,0.056647,N
0.607763,-0.204092,-0.202621,-0.975257,-1.581512,-1.051972,1.570042,-0.626534,1.037794,1.505688,P
-1.448681,-0.940863,-1.167415,0.11198,0.557181,1.604098,1.319775,0.667387,-0.18679,-1.07856,N
0.199888,-0.140422,-0.857431,-1.306332,0.408454,-0.881079,-0.206383,-0.922828,1.15083,-1.364858,N
1.158815,1.141749,-0.755542,-1.364297,-0.048802,-0.493519,0.386911,-0.51914,-0.002533,-0.084923,P
1.595034,1.613522,1.47037,0.562343,-0.1316,-0.076172,-1.033669,-0.603607,1.622115,-0.569217,N
-0.425478,-0.791282,-1.198688,0.423187,-0.581418,-0.46262,1.217123,-0.156273,-0.521377,0.218919,N
1.6691,1.412991,-0.711193,-0.552402,-1.128238,0.873679,-1.679425,-0.895943,0.216724,-1.145864,N
-1.416022,-1.234198,-0.824089,1.400963,-1.626548,0.603985,1.664442,-0.230375,1.679234,1.647549,N
0.654889,0.179108,0.152224,0.479057,1.669342,0.201966,-1.10824,-0.031541,0.958946,-0.590887,P
0.254431,1.011156,-0.109193,-1.006721,0.200267,0.104871,1.423811,0.016163,0.30758,-1.040405,P
1.215472,0.901473,0.82396,0.505812,0.361641,-0.475007,0.817244,-0.446119,-0.17933,-0.793775,P
-1.221448,-0.716126,-0.490302,-0.747464,-1.223943,-1.047106,0.218582,-0.314402,-0.524333,-0.483058,N
1.577095,0.872641,-0.816226,-1.014835,1.547554,0.113874,-1.073957,0.082113,-1.351124,-0.303658,P
-1.453375,-0.962141,-0.433646,0.879747,-0.683583,-0.496809,0.625772,-0.054163,-1.216789,-1.410739,N
-0.524106,-0.459937,-0.676875,-0.917824,-0.050906,-1.031548,0.49717,1.210688,1.628355,-0.409036,N
0.819063,0.398004,0.853257,1.070817,1.298909,-0.59763,1.425379,-0.378572,1.568076,-1.110253,P
0.57865,1.154758,-2.160347,-1.612536,0.931471,-0.928864,0.615319,-0.814806,0.205847,-1.722106,P
-0.626647,0.176116,0.216164,0.698162,-1.325544,-0.212886,-0.476412,1.649106,-1.554125,-0.192686,N
0.104921,0.072574,0.070895,-0.185853,-1.312133,0.049782,0.831808,1.487572,0.503595,-1.60263,N
-1.539523,-1.351354,0.012156,-0.758296,1.189944,1.499733,-1.068815,-0.677675,0.879358,-1.379788,P
1.038325,0.308718,1.001411,1.142612,-0.058574,0.81572,-1.607054,0.955398,0.222307,-1.576216,P
-0.445851,-0.853653,-0.772015,-1.627532,0.87822,-1.224914,-1.040316,-1.622778,-0.472147,-1.681519,N
-1.278808,-1.010941,-0.852259,-0.183272,0.911001,1.731094,1.236352,0.299507,0.811386,0.504317,N
-0.701656,-0.887046,-0.824725,-0.102261,1.720897,-1.518038,-0.58842,-0.873089,-0.204112,0.798673,N
-0.924378,-0.966761,-0.161835,0.864736,0.491916,0.574737,-1.167484,1.682561,-0.729762,-0.028817,N
0.64932,1.05721,3.216298,1.621128,-1.57989,0.955946,-0.16654,-0.161634,-1.155316,-0.122254,P
-1.447846,-0.804196,0.025431,0.913811,1.383137,-0.73982,-1.212872,-0.604766,0.037616,-0.40047,N
0.548285,1.025009,0.28698,0.242294,0.254075,-1.035988,0.565167,0.409902,1.389003,0.958368,P
-1.184325,-0.761455,-1.46589,-0.609676,-0.76344,-0.200527,-1.393286,-0.200897,1.583448,0.679223,N
-0.130405,-0.208093,0.026233,1.629038,0.229781,-0.989238,1.52763,-0.503624,-0.962685,-0.713438,N
-1.823042,-1.560227,-1.200049,-0.296418,1.328054,-1.258425,1.046075,-1.665243,0.976916,0.021587,P
-0.789711,-1.184488,-0.40395,0.049347,-0.941492,-0.376349,-1.703623,0.243886,-1.694463,0.084967,N
1.121473,0.669925,0.312105,-0.132457,0.11899,-1.389227,-0.272518,0.871307,1.583222,-0.275767,P
1.677924,1.570003,0.616294,0.040906,1.632252,1.735139,-1.498622,0.35341,1.654847,1.046844,N
-0.781673,-1.404445,-1.325461,0.45996,1.11827,-1.080423,1.279686,-0.081518,0.005944,0.476958,N
-0.321845,-0.660861,0.151538,0.658706,-0.442494,-1.336176,-1.499741,1.048403,-0.105117,-0.511306,N
-0.820208,-0.202167,1.716366,1.553749,-1.62367,-1.125188,-0.212462,0.747652,0.656525,-0.608559,N
-0.792588,-1.572238,-0.766683,-1.153456,1.678844,-0.738812,1.175419,0.157506,1.580544,1.244562,P
1.243798,1.251709,-0.077552,-1.279418,0.74039,-1.380844,0.811566,0.256954,1.082616,0.523828,P
-1.331369,-1.494113,-0.887947,-0.545007,1.429553,-0.27441,0.591813,-1.352135,0.016054,-0.73886,N
-1.411486,-0.978293,-0.727625,-0.782345,0.210266,1.231426,0.038428,-1.616372,-0.431955,0.104121,P
-0.753844,-1.017013,-0.656576,-0.555634,-1.025321,-1.287674,-0.263838,1.449047,-0.357084,1.434357,N
-1.355257,-1.108204,0.189817,1.236857,0.486223,1.566398,-1.458846,0.694423,-0.629664,-0.445923,N
0.815192,1.541122,1.523862,0.265552,-1.134011,-0.233398,-0.426188,0.190067,-1.037174,0.44457,P
0.984388,0.894031,0.540909,0.476192,1.71971,0.247983,-1.770281,-1.710192,0.363314,-1.773076,P
1.375384,0.740519,-0.678596,-1.168669,-0.636438,-0.836354,-0.360173,-0.133389,0.479499,1.327091,P
-0.876722,-1.66359,-0.239873,-0.479669,0.6563,0.264075,1.035695,-1.411204,-1.194714,-0.739633,P
0.689657,-0.01181,0.156892,1.092902,1.137848,-0.462149,-1.602409,0.953023,1.144482,-0.635684,N
-0.498499,-0.494141,0.154047,0.074258,-1.180527,0.659414,-1.173416,0.908265,-0.419435,-0.32719,N
1.252926,1.016331,1.774547,1.14653,1.169652,0.003799,0.477618,1.106532,-1.378021,-0.537942,P
0.690052,0.070519,1.114239,1.246715,0.765809,-1.28535,-1.162882,0.834236,-1.399562,-1.648448,P
0.24175,0.90921,1.548491,1.053484,-0.884716,-0.548408,1.512883,-0.753071,-1.369318,0.862727,P
-0.524372,-0.804351,-0.153186,1.395386,0.652115,-0.909262,-0.091381,0.056975,-0.934376,-0.253781,N
0.29177,0.467643,0.646053,1.108306,1.159197,1.573745,-0.350011,-0.803237,0.459356,1.017026,P
-0.276741,-0.681203,-0.460893,-1.019175,-1.108875,1.627997,-1.509214,1.445594,0.366221,0.863281,N
-0.744171,-0.015613,-0.183462,-0.702016,0.597017,1.41194,-1.114893,-1.020383,0.041201,0.539551,N
-0.889732,-1.071586,-0.242941,1.079566,-0.963599,-0.710694,-1.642631,1.038872,-0.122315,0.524659,N
1.064002,0.720612,1.963229,1.193367,1.406397,-1.517884,-0.375108,-0.078124,0.7106,-0.119213,P
0.0608,0.336188,0.366342,-0.57911,0.693415,-0.978008,0.571459,-1.452445,-0.941005,1.149418,P
1.783414,1.550375,3.571923,1.711146,0.31288,-0.376185,1.345598,-0.878145,1.406608,0.034976,N
0.722131,0.288153,-0.776269,-1.654973,1.553404,-1.073764,-1.579254,1.580395,0.854722,-0.159162,P
1.439134,1.001866,1.670761,1.501547,-0.614752,-1.410239,-1.576235,1.53395,-0.595275,0.518017,P
-0.254991,0.595939,-0.683411,-1.451014,-0.580741,0.663741,-1.53722,0.621445,0.392659,0.406362,P
-1.099555,-0.414108,0.287245,0.210914,-1.235645,-0.286536,-0.385874,0.340038,1.547027,-0.44194,N
-0.740865,-1.011976,-1.278207,-0.148076,-1.013271,0.818065,0.694816,0.489787,-0.01142,-0.374353,N
0.825397,1.381753,1.477571,0.23552,-1.639518,1.240755,0.428919,1.404289,-1.58812,1.43177,P
-1.068717,-0.81444,-0.459208,0.178226,-0.657341,-0.645005,-0.623712,0.991656,1.047167,-0.691658,N
-1.622093,-1.143957,-0.533132,0.475281,-0.876134,0.376386,0.998282,-0.965121,-0.19815,-1.715641,N
-0.724782,0.19874,-1.224304,-0.68259,-1.667621,-0.518341,0.857552,1.333275,1.042409,0.919197,N
1.236303,1.52059,-0.995256,-1.061484,1.61399,-0.040303,-0.513634,0.244902,-0.267824,1.41046,N
-1.054562,-1.020119,0.940447,1.609476,-0.805239,0.222531,-0.082061,-0.356897,1.184368,-0.954333,N
-0.464217,-0.941156,-1.031226,-1.561331,-1.428638,1.54628,0.994105,-1.15347,-0.137342,1.276563,N
1.043759,1.132106,1.316606,1.260452,-1.377766,-1.551023,0.429816,1.668985,-1.375059,0.48639,P
0.342584,1.301409,1.628279,0.662847,0.865882,1.561374,-0.763093,-0.245268,-1.474512,-0.299113,P
-0.717109,-0.899163,-1.21429,-0.654832,0.010785,-0.089895,-1.710984,-1.051594,-1.121704,-0.561866,N
0.016584,-0.884446,-0.221951,-0.668144,0.682319,-0.693542,-1.187354,1.269963,-1.083905,1.098015,N
-0.658572,-0.824816,-0.321443,0.830437,-0.122179,1.028618,1.402651,0.886778,-0.638784,1.117586,N
-0.890144,-1.474752,-0.915328,0.340844,-0.55761,0.876813,-0.82488,1.134353,0.769564,0.973108,N
-0.359951,0.24277,0.204135,-1.216054,-1.381037,1.05245,0.880426,-1.253524,0.281293,1.289538,P
0.612466,0.746428,-0.301789,-0.203507,-0.63933,1.266766,-0.10422,-0.717839,-1.54258,1.225311,P
1.544321,1.68005,2.142794,1.343344,-0.505806,0.585501,-0.375764,-0.866632,-0.63923,-1.618274,N
-0.439496,-0.949382,-1.13989,-1.683122,0.890623,0.69446,-0.972823,1.226957,0.659588,-1.689419,N
1.156044,0.887773,-0.132149,-1.331872,0.955113,-1.467339,-1.04018,-0.879171,-0.833768,-0.248699,P
2.062712,1.673417,-0.153339,-1.201304,1.516386,-1.158514,0.713448,1.650049,0.546109,-1.136087,N
0.98462,0.997283,-0.997946,-1.56773,-0.928388,1.651277,-0.387819,-0.420517,-0.592756,-0.714442,P
1.532139,1.039158,0.290184,-1.16958,0.082667,-0.078243,1.403968,-0.505609,1.131751,0.046715,P
0.672964,-0.037656,0.2265,1.36887,0.522852,-1.359315,-0.518226,1.591244,-0.898324,-0.868081,N
0.291746,0.865623,-0.281986,-0.800049,-0.165459,-0.9161,-1.518207,-1.686132,-0.312472,-0.374223,P
0.77274,0.347664,0.515942,0.243274,1.557328,1.590938,0.533092,-0.287184,-1.548438,1.124248,P
-0.258301,0.134001,0.488818,0.948621,-1.542588,1.439253,-0.636503,1.578798,-0.525093,-1.277454,N
-1.696832,-1.013283,-0.918979,-1.196754,0.279866,0.725217,-0.590724,1.381336,-1.137939,-0.107441,N
1.663835,0.997458,1.337235,0.474869,-1.069299,0.292123,0.968876,1.527915,0.314417,-1.270842,P
-1.785527,-1.487333,-0.883871,-1.714172,-0.552623,1.308517,1.234891,0.062185,-1.16129,-1.297931,P
0.99499,1.464812,0.162268,-0.873401,-0.371756,-0.529306,1.412344,-1.671469,1.641408,1.529626,P
1.136639,1.695388,-0.899021,-1.401616,-0.811887,-0.97576,-0.038648,-1.714557,-1.603244,-0.185392,P
-1.5085,-1.557226,-0.451164,1.59352,1.347785,1.053315,0.05584,0.624642,1.45239,-0.804631,N
