@relation fri_c3_1000_50

@attribute oz1 numeric
@attribute oz2 numeric
@attribute oz3 numeric
@attribute oz4 numeric
@attribute oz5 numeric
@attribute oz6 numeric
@attribute oz7 numeric
@attribute oz8 numeric
@attribute oz9 numeric
@attribute oz10 numeric
@attribute oz11 numeric
@attribute oz12 numeric
@attribute oz13 numeric
@attribute oz14 numeric
@attribute oz15 numeric
@attribute oz16 numeric
@attribute oz17 numeric
@attribute oz18 numeric
@attribute oz19 numeric
@attribute oz20 numeric
@attribute oz21 numeric
@attribute oz22 numeric
@attribute oz23 numeric
@attribute oz24 numeric
@attribute oz25 numeric
@attribute oz26 numeric
@attribute oz27 numeric
@attribute oz28 numeric
@attribute oz29 numeric
@attribute oz30 numeric
@attribute oz31 numeric
@attribute oz32 numeric
@attribute oz33 numeric
@attribute oz34 numeric
@attribute oz35 numeric
@attribute oz36 numeric
@attribute oz37 numeric
@attribute oz38 numeric
@attribute oz39 numeric
@attribute oz40 numeric
@attribute oz41 numeric
@attribute oz42 numeric
@attribute oz43 numeric
@attribute oz44 numeric
@attribute oz45 numeric
@attribute oz46 numeric
@attribute oz47 numeric
@attribute oz48 numeric
@attribute oz49 numeric
@attribute oz50 numeric
@attribute binaryClass {P,N}

@data
0.644765,0.054957,-0.075609,-0.060923,-0.038704,0.935932,0.491112,-0.737111,1.144111,-1.63145,1.250034,-0.008212,-0.902191,1.656119,-0.466406,-1.154088,-1.522937,-0.294285,1.701874,1.289043,-0.942537,1.0021,-0.926905,0.379619,1.532271,1.176997,-1.345041,-0.547181,-0.710418,-0.42203,-1.479552,-1.036417,1.423889,0.812215,-1.588439,-0.537994,-0.193688,-0.281791,0.501151,-0.948047,1.691468,0.930832,-1.627996,-0.465836,-0.400741,0.82526,-0.85437,-0.30272,0.62065,-0.452904,P
-1.778202,-1.305764,-1.110847,-1.32411,-1.008619,-1.176046,-0.1404,0.653263,-0.780236,0.165519,-0.560137,-0.035444,0.186759,-0.463211,1.09869,1.602498,0.243032,1.520237,-0.790984,0.165938,0.175591,-1.570376,-0.887628,0.300385,-1.556113,0.667468,-0.298157,-1.527007,0.121774,-0.274336,0.943603,0.888683,-0.096819,0.90965,-0.499655,0.556173,-0.741514,-1.685737,-0.700773,0.817519,0.222647,1.262223,0.927395,1.45982,-1.427932,-0.446349,0.143332,1.068891,-0.785777,0.739499,P
0.635587,1.336944,0.924688,0.3381,0.766505,0.201044,-0.792497,-1.415214,0.661142,-1.659697,0.592379,0.135838,1.020964,0.199415,-1.340715,1.13858,-1.617445,-0.350409,-1.502537,0.690752,0.516376,0.815109,-1.627583,0.688158,-0.680984,-0.911989,-0.115599,0.856582,1.248754,-1.520701,-1.232216,-0.098641,0.562693,-1.192824,-0.794454,1.703307,-0.068719,0.413403,1.601502,-0.4029,-0.457777,-0.018314,-0.379493,-0.621723,-0.799741,1.052228,0.803455,0.508964,0.720178,1.390611,P
-0.444514,0.00919,0.878063,1.539882,0.154231,0.83898,-1.588338,-1.569488,0.470468,1.425302,1.014317,1.077129,1.567082,-0.921374,-0.505066,0.451352,0.076694,-1.370787,-1.248524,-1.092444,1.052858,1.180508,1.017368,1.245538,0.981533,0.373724,0.137284,-1.141611,0.501939,-1.670357,-0.121985,-1.698831,0.69274,0.764486,0.876035,-1.561361,-1.798356,-0.490289,1.087158,-1.174303,-0.479957,-0.230467,0.745435,1.3735,-0.293513,-0.847279,-1.246706,-0.598351,-0.437388,-1.517281,N
0.511589,0.413918,-0.887195,-1.225813,-0.7056,1.330573,-1.28738,0.606624,-1.46885,0.571158,0.060966,-0.128398,0.018514,1.512629,0.537104,-0.100529,1.006411,1.396004,-0.61444,-1.736574,1.328474,-0.516591,-1.344102,0.902749,-1.281242,1.323461,-1.501125,-1.134279,-1.553762,-0.183703,-0.783675,-1.398866,-0.878807,1.079162,-0.050303,1.487221,1.309838,1.082086,1.626025,1.399652,0.160917,1.207199,-0.904381,0.831856,-1.234269,-1.043205,-0.916598,-1.422508,-0.810141,-0.406374,P
1.084511,1.087027,-0.58785,-1.28636,-0.397261,0.700973,-0.763381,0.526859,-1.129856,0.139728,1.426325,0.348745,0.576584,0.812519,-0.089812,1.319122,-0.94179,-1.557582,-0.545744,0.5416,-0.41819,-0.134885,0.423646,0.157754,0.087758,0.38806,-0.439506,1.653116,-1.568511,-0.673657,1.314617,-0.20489,0.470724,1.364477,-1.277751,0.485297,-0.494478,1.165208,-0.54992,-0.784301,-0.024963,-0.306273,-1.711523,-1.229491,-0.941322,1.081584,-1.383039,-1.491194,-1.455588,0.951362,P
-0.362096,-1.116802,-0.326718,0.903041,-0.439685,-1.641733,-1.567105,1.089747,1.488981,-1.380834,-0.267559,-1.525412,1.227733,-0.772964,0.001407,-0.747685,1.311036,1.37878,0.217879,-1.077518,-1.536086,-0.65578,-1.289453,-0.411365,0.62353,-1.115282,-1.153985,-0.313082,-1.094972,1.538458,1.488217,-1.528388,-1.232353,0.690217,0.04383,0.894234,0.760733,-0.720745,0.70921,0.728643,-0.999539,0.18918,1.320344,-0.426015,-1.178501,-0.177083,-0.467573,1.430211,-0.747054,1.531357,N
-1.652585,-1.214158,-0.953583,-0.032636,-0.879498,-0.082989,0.768116,0.20447,-0.792444,0.54961,-1.389461,1.028503,1.63258,-0.878715,0.798041,-0.804921,-1.307579,1.3205,-1.350325,1.62091,0.917118,-1.051911,1.168594,-1.673635,-0.771045,-1.383269,-1.497371,1.316493,1.556893,1.295624,-1.332045,-0.616159,-0.217578,-0.77709,1.702927,0.221476,0.501453,-0.558464,0.730172,-0.329413,0.149041,0.644632,-1.227082,-0.07043,-0.562852,1.246478,-0.990269,-1.045138,-0.17695,-1.176459,P
0.317513,0.408414,-0.294349,-1.21238,-0.391298,-1.360584,0.151525,0.202971,-1.493078,1.646726,1.497591,1.575678,0.091772,-0.657733,-0.413198,1.652751,0.531632,0.195373,1.20311,0.367206,-0.143686,-0.777706,1.002733,-1.291918,0.156814,0.61782,-0.503951,0.591642,-1.623906,-1.266234,-0.94218,-1.411691,-1.172235,0.301134,-1.481823,-0.698132,-1.486543,0.390758,-0.342721,-0.894627,0.650989,1.628703,0.311502,0.233366,-1.384337,0.048315,1.223744,-0.026971,-0.517433,0.426492,P
0.546674,1.349497,1.696805,0.957727,1.445559,-0.721407,1.283529,1.305884,-0.385893,-0.980827,-1.142985,-0.42157,0.398124,1.366023,-0.046044,-1.6367,0.213017,-0.830468,-1.180395,-1.709102,-0.111119,1.058677,0.775538,1.381565,0.317272,-0.930327,-0.172601,0.834536,0.220914,-1.709457,-0.87606,-0.178589,0.444329,1.224014,0.967055,-1.218365,-0.123717,-0.286456,-1.459464,-0.805125,-1.727979,0.208241,-1.13108,-0.123823,-0.772284,-0.962074,1.158081,1.473259,0.717514,1.519603,P
0.360373,0.843998,-0.34152,-0.672151,-0.188467,-0.297339,1.651456,1.011236,0.783342,1.097148,1.388175,-0.820656,0.194124,1.206404,-0.906896,-1.004558,0.67398,0.870206,0.394419,1.461979,-1.484907,0.87867,-1.472453,-0.204885,1.185144,-1.299069,-1.714079,0.539027,-0.466357,-0.374469,0.344796,-1.084474,-0.246285,-0.085213,1.122758,-0.476371,0.878453,-1.240712,1.014569,-0.306464,1.469332,-0.832383,-0.361999,-1.02636,-0.751044,-0.744002,-0.634126,-1.481723,-1.571327,1.62487,P
-0.970553,-0.025915,0.161299,0.668499,-0.496236,1.756688,1.164409,-0.078974,-1.205447,-0.775747,-1.289543,0.421546,1.210972,0.997557,-0.167173,1.268824,-0.826521,0.43573,-0.379418,0.32933,-1.337591,-0.194545,-0.44909,-0.38855,-0.667314,-0.395968,-1.534743,0.565288,0.887701,1.131257,-0.684174,0.711905,1.305592,1.431968,-0.434594,-0.830115,0.795375,1.316893,0.167994,-1.472299,0.338785,0.967086,1.0809,1.742379,0.148017,-0.395278,0.024374,0.584506,-1.725996,-0.496543,N
1.106418,1.4878,-0.901336,-1.673544,-0.44161,-0.581681,0.404547,0.807231,-0.946576,-0.452111,-1.553571,0.461035,0.051646,0.663559,0.453708,-1.313408,-1.398779,-0.666759,-0.366304,-0.85339,1.360752,0.862866,0.69575,-1.445577,-0.80399,0.245622,1.69038,0.830193,-1.603733,-0.403803,0.044952,-1.553805,1.352218,0.335088,0.471911,-1.487421,-1.131292,-0.491663,-0.635466,-0.044107,0.682411,0.922894,1.544504,0.465152,0.752996,0.25131,1.23049,-0.799444,1.537665,0.70583,P
-0.077329,-0.613904,-0.693944,1.254551,-0.671522,-1.125166,1.478127,-1.555359,-0.142898,0.112489,0.815677,1.666824,1.567054,1.290069,-0.090284,0.582347,0.672943,1.540679,0.838464,1.092356,0.30461,-0.088094,-0.727965,-1.481355,-0.64706,-0.587097,1.336866,0.612999,-0.843774,0.538137,-0.595456,-1.313751,0.816678,-0.892012,0.731558,-0.101191,-0.609147,0.666471,-0.161348,0.140115,1.586994,-0.619359,0.949158,1.540212,-1.543718,-1.508216,-0.548679,-0.446251,1.182727,1.549313,N
1.054816,1.251693,-0.314622,-0.645433,-0.080987,-0.993527,-0.04315,-0.750422,1.284221,0.56063,1.630087,-0.302915,1.552395,-1.449573,1.031359,-0.640224,1.734143,1.146589,-0.590092,1.022227,-1.482449,0.891062,0.426428,-1.317529,0.128501,1.346304,-1.117928,0.456188,1.622873,-0.385856,0.50448,-0.999756,0.113497,-1.32587,-0.044254,-1.338958,-0.278721,-1.15254,-1.542246,-0.933475,-0.829899,-0.551658,0.205146,1.182404,-0.765866,-0.853215,-0.09213,1.177198,-0.229695,1.570672,P
0.994209,1.124569,-1.563575,-1.708088,-0.963278,-0.96233,0.545213,-0.623366,-0.669484,-1.651164,1.588031,-0.109834,1.649614,-1.247122,-0.482201,-0.714641,-0.66413,1.154438,-0.244205,-1.094016,0.371226,0.635361,0.548147,0.377663,-0.345991,0.542413,-1.03809,-0.101024,1.122694,-1.218521,-0.02041,-0.351949,0.220094,-1.068893,1.493771,1.687344,-1.156267,0.685491,-1.597851,0.564748,-1.715289,0.852683,0.61479,-0.570142,-1.307531,-0.27221,-0.285714,-0.402661,-1.186607,0.107994,P
-0.293305,-1.019475,-0.642352,-0.851884,-0.073637,0.125005,0.97354,-0.699544,1.546476,-1.421691,-1.034762,-1.419271,0.097192,0.898524,1.098403,0.296392,-0.437135,-1.736152,-1.409423,-1.621361,-1.160765,0.323837,1.451856,1.073803,-1.40757,-1.049961,-1.463969,-0.119351,-0.832198,0.003433,-1.47788,0.262088,-1.538194,1.629218,-0.189188,1.599517,1.160222,-0.23355,-1.375898,1.435533,0.610565,0.887837,0.699241,1.599358,-1.335011,-1.477605,1.51326,-1.210944,0.935114,-0.502188,N
0.719427,0.285681,0.845149,1.02398,0.989912,-0.58702,-1.478928,-1.046855,-0.666116,0.093221,-0.94942,-0.411445,1.327328,0.379626,1.366358,-1.25645,0.292051,1.209292,-1.051242,-0.165789,1.545239,-1.091794,-0.627503,-1.796358,-0.556012,-1.638406,-0.187261,-1.719394,-1.167776,-1.327345,-0.344929,-1.674093,0.699754,-0.056213,1.465207,-0.367754,-0.760371,-0.571905,1.108431,1.480617,-0.677302,-0.012332,0.376277,1.739441,0.20956,-0.157908,0.096382,1.183767,-1.681973,1.494292,P
-0.336819,0.242551,1.370575,1.506697,0.123208,0.765402,1.328994,-1.222711,-0.699727,0.622307,-0.74847,-1.620989,-0.727967,-0.024954,1.214675,-0.021431,0.26085,0.961559,0.105273,-0.213144,0.561905,-1.339129,0.508436,-0.754152,1.232249,0.972529,1.121636,0.376574,-0.251692,0.031974,0.561446,1.105886,-0.851492,0.791274,-1.633073,-0.570962,1.629959,-1.668194,-0.447434,-0.233347,-0.604924,1.036823,-0.725939,-0.450849,0.439326,1.419332,1.635193,-1.641119,0.121619,0.461139,N
1.221595,0.882995,-1.032411,-1.583281,-0.827664,-0.682894,0.123479,0.617348,0.553501,-1.348359,0.048181,-0.557781,0.324279,0.076239,0.7119,-1.415372,-1.651444,-0.390419,1.530526,1.454808,1.252531,-0.146171,1.462183,-0.940253,-1.034137,1.697636,-0.905192,-1.179519,1.166807,1.428326,-0.020055,1.417595,0.50798,-0.230595,-0.73357,-0.831668,0.458896,1.372975,-0.586179,-0.099392,-0.462141,0.698446,-1.697306,0.545015,1.151822,-1.492971,1.4487,1.410008,-1.247995,1.182046,P
-1.229581,-0.933476,-0.895451,-0.214527,-0.889679,0.580879,-0.432574,-0.419496,0.279077,-0.249113,-0.418487,0.837618,-0.671692,1.082415,-0.829083,0.148792,-0.410943,-0.9003,-1.103187,0.20519,-0.522265,-0.735448,-0.000884,-0.416849,-0.737659,-0.386991,-1.562696,0.755169,-1.527953,-1.479363,-0.882221,0.062559,-0.898863,-0.621978,-1.429996,-0.525106,-0.080093,0.200514,1.585689,-0.959255,1.240217,0.703365,-1.06844,-1.019431,0.385789,0.114411,-0.196229,0.471513,-0.311862,0.698591,N
-0.12225,0.606517,0.643858,0.399039,-0.167664,-0.483415,-0.384694,0.798621,-0.686507,-1.455116,-1.390731,-0.178113,0.314609,0.945002,0.938629,1.077033,0.955768,0.996425,-0.109993,1.505232,0.067041,-1.050022,-1.138164,-0.351242,-1.374903,-1.525812,-0.227742,-0.322243,-0.797294,1.152733,0.329861,0.096863,-1.259484,0.234198,0.037816,0.176234,0.022897,0.736724,-0.728015,-1.596182,0.331028,0.413657,-0.141344,-0.957392,-0.756203,1.225457,0.482037,-0.020094,-0.736606,0.404395,P
-1.182045,-1.256895,-0.249716,-0.822536,-0.524914,-1.529916,1.521737,-1.313991,-0.344862,-0.171125,-0.773991,-0.713889,-1.404699,0.755487,1.327972,0.018744,0.993796,-0.477735,-1.228802,-0.058405,-1.322638,1.330895,-0.849993,0.182713,-0.473584,-0.521087,0.332781,0.333375,1.507119,0.140664,0.165606,-0.117186,0.179163,-0.501879,-0.714626,0.968823,1.584637,0.068643,-0.774846,1.489545,-0.856576,-1.662046,-0.094939,-0.587288,1.025339,-0.87893,0.358385,1.689159,0.139327,-0.945558,P
1.359104,0.841212,1.90907,1.491783,2.41068,-1.417281,-0.243528,1.445605,-0.613715,-0.210171,-0.757663,0.919698,-1.159607,-0.436901,-0.181156,-0.049588,0.220426,0.379211,0.330578,-1.586817,0.262075,0.254435,-1.642634,-0.843964,0.095269,1.050809,-0.732102,0.993986,1.075425,1.581699,-0.037071,-0.227389,-1.235364,1.358874,1.517277,-1.079327,-0.452082,0.39757,0.227732,1.543481,-1.477162,1.281606,-0.330946,0.804854,0.872591,-0.966951,0.89618,-1.047365,1.2416,-0.557049,N
-0.838504,-1.086288,-1.082954,-0.978132,-0.988192,-0.891841,0.751461,1.085428,-1.253508,-1.12011,0.667253,-0.465405,-0.578205,-0.954357,0.641534,1.558302,1.171743,1.704477,-1.033611,-0.098765,-1.4607,1.304075,-1.081288,-0.301332,0.060596,-0.338242,-1.629537,0.865492,0.597814,1.610417,0.815735,0.064395,-1.457105,1.66304,-0.809675,-0.256424,-0.735074,-0.430099,-1.621556,-1.432804,1.413185,-0.406481,1.523563,0.677149,-0.519732,0.263414,1.7139,-0.672639,-1.681476,-1.34217,N
-0.721391,-1.235491,-0.928739,-0.219047,-0.782729,-1.483142,1.346596,-0.035343,1.104445,-1.4119,1.509278,0.023868,0.953666,-0.748902,-1.149523,1.23048,0.873175,-0.667235,-1.37001,0.652407,1.179857,0.345425,0.05703,-0.462572,0.69895,-0.649846,0.933217,-1.044325,0.143998,0.198377,-0.296151,-0.942444,-0.938114,-1.379011,0.741131,-0.851564,1.609415,-1.648083,0.137357,0.978039,0.130504,0.745603,-1.582969,1.166689,-0.751411,-0.677866,-0.952257,-1.43611,0.062151,0.981327,P
0.519839,-0.176304,1.036626,0.837187,0.607746,-0.868187,0.478331,0.67546,0.120091,-0.336782,-0.891065,-1.128856,-1.35325,-1.068832,-1.693977,-0.451257,0.740884,1.038392,-0.117738,0.979284,-1.614056,0.143442,1.32074,-0.733977,1.129816,-0.574106,0.853924,0.433688,-1.38216,-1.281085,0.688019,-0.832379,-1.095695,0.283131,-1.173512,0.589413,-0.074532,-0.011896,-1.596112,0.358167,-0.191111,0.816627,1.676172,0.104587,-0.14023,0.329224,1.637465,0.57218,-1.276528,0.798711,N
2.190217,1.570614,2.439022,1.464588,3.70289,0.954203,0.698853,1.544932,-0.767831,1.453068,-1.388816,0.240578,0.939322,0.127002,0.679204,-0.308281,-0.092497,-0.668487,0.041181,0.136448,0.100676,1.283089,1.399923,-0.313398,0.15466,-0.876633,-1.32533,-1.057697,-0.459423,0.670763,-0.398188,-1.159216,-0.264701,-0.549816,1.429182,-0.151848,0.479602,-1.265042,-0.94931,-0.092823,-1.647138,0.819908,0.31258,0.903358,1.695127,0.127449,-0.847796,0.673752,-0.156336,-0.496573,N
-0.639356,-1.687267,-2.199947,-0.77025,-1.376458,-0.446808,-0.196055,0.713876,-0.236718,-1.196148,0.322594,1.321751,0.095091,-0.676366,-1.399976,0.571192,-0.497576,-0.940403,1.220076,-0.247573,-0.698929,0.542206,-0.345359,0.03098,0.306424,-0.569398,1.320491,-1.09083,1.110035,-0.566888,-0.664162,-1.025702,1.269731,0.412668,-1.416551,-1.639941,-0.490376,-0.325537,1.699679,0.44061,1.276127,0.671586,-1.17897,1.659377,-1.611151,0.893995,-1.476601,0.294737,-0.490481,1.00078,N
1.104092,1.411215,0.675946,-0.190769,0.615079,-0.086542,0.038181,-1.467313,1.30789,0.084686,-0.508393,0.729575,-1.342025,0.65247,0.235159,-0.253415,0.608033,0.587545,-1.139825,0.734494,-0.822413,-0.366912,-0.59563,-0.540313,-1.731765,1.709175,-1.686425,-1.664243,0.375622,0.332809,-1.091074,0.903963,1.381966,-1.429853,-0.905284,-0.308338,1.394398,1.33458,0.736112,-0.659342,1.172151,0.815028,-0.369231,-0.152608,1.039822,-0.047159,-1.390004,-1.545574,-0.401996,1.197041,P
-1.483905,-1.068501,-0.525257,-1.247797,-0.85106,0.985266,0.177621,-0.909372,1.274064,1.288121,0.974273,-1.251721,0.129625,-1.094148,-0.645531,-0.400184,0.009112,0.066331,0.583109,-1.31768,1.359089,-0.404829,0.458096,0.770525,1.152422,0.122834,-0.920728,-0.425577,-0.702093,0.976977,-0.155971,1.516746,0.768366,0.747373,-0.310404,-0.694971,0.024381,1.716086,1.259817,-0.479047,1.526722,-0.080787,0.631589,1.427313,-0.36452,-0.953308,-0.436024,1.274209,-1.298908,0.662693,P
2.003732,1.542082,2.748452,1.329265,3.911421,-0.257273,0.414995,-1.178684,-0.674206,-0.600117,-0.024794,-1.502034,-0.182834,1.47759,0.899934,0.057504,0.867127,-0.236648,-1.231032,0.434518,0.094888,0.551439,-0.766588,-1.342511,-1.65658,1.597943,-1.46079,-1.547905,0.613628,-0.033931,1.608938,0.79173,-0.722307,0.823308,-1.115116,-0.443555,-1.660521,-0.966696,0.881376,1.635608,0.58026,-0.428996,0.624787,0.485542,0.728876,1.314458,1.382609,0.126054,0.778646,1.054115,N
0.366179,-0.247864,-0.810652,-0.171082,-0.553475,-1.103706,-1.532705,0.491328,-0.370126,0.508212,1.318227,0.871109,0.099636,-1.178327,-1.3113,1.392871,-0.030077,-1.295836,1.615405,1.498074,0.564413,-1.271233,0.069561,0.651581,-0.780939,0.185484,0.509893,-0.021234,0.638093,1.51489,0.842509,-1.36648,-0.563265,1.66783,0.120927,1.398502,-1.003986,0.463503,0.551763,1.667373,-1.130027,0.38374,-0.934892,-1.693324,0.421239,0.574926,-0.180861,0.970433,-0.968812,1.317613,N
0.843168,0.30122,-1.058148,-1.66521,-0.576873,-0.787396,-0.068443,-0.746029,-0.190979,1.516064,0.540132,-1.263511,-1.707595,-1.596909,-1.465961,-0.240385,1.302359,-1.130608,0.475863,1.420402,0.494454,0.598365,-1.431664,1.263509,-0.612237,0.653573,-1.172997,-1.459869,-1.455463,-1.736061,0.36108,1.129295,-1.720805,-0.272275,1.504734,1.693039,-0.443822,-1.169079,0.869693,-0.842143,1.687211,0.515706,0.130191,0.853195,-0.76126,1.761867,0.023667,-1.589118,1.248613,1.456386,P
0.812441,0.436938,-0.426506,-1.631629,-0.173806,0.006105,-1.032468,-1.269316,1.562362,-0.179812,-0.216273,1.44256,0.686743,-0.559563,0.415971,-0.314964,-0.285652,0.89197,-1.035212,0.895162,-0.434286,-0.219473,-0.819641,0.512791,1.374471,-0.676186,0.998121,-1.060689,-1.10877,1.133565,-0.067999,1.053629,-0.1916,-1.708651,1.108831,1.248511,-0.300016,0.087711,0.790806,-0.725133,0.310104,-0.039287,-0.52323,-1.475954,1.684984,-0.767671,0.455426,0.227229,1.408836,-1.434144,P
-1.121927,-1.782149,-0.353789,1.196924,-0.742221,0.116661,0.758516,1.233804,-0.950892,0.86121,-0.463504,-1.038879,-1.117541,-1.057723,1.041366,-0.702447,-0.625252,-0.568882,-1.563977,-0.115676,-1.259183,-1.076271,-0.604053,-1.204797,0.342422,-1.530095,0.219303,0.149805,0.128823,0.873313,-1.386791,-1.219023,-1.461881,0.601301,1.325203,0.337082,-0.837148,1.026747,-0.459867,-0.092682,-0.17539,0.990594,1.164145,-0.173283,1.660329,-0.707746,1.446518,1.34663,-0.258947,-0.676824,P
1.419568,1.245975,0.261051,-0.692202,0.592307,0.165058,1.434365,1.654059,0.657056,0.627708,0.971518,-1.692113,-0.388659,-0.377109,0.015831,0.883051,-1.104311,-1.02334,-1.648903,-0.380804,0.441174,-0.874099,-0.462937,-0.13709,-1.399156,-1.09384,1.098493,-1.397883,-0.567432,0.578441,-1.062403,-0.753662,-1.301631,-1.204567,1.073706,-1.187794,-1.724227,-1.393565,1.226994,1.205434,0.141849,-0.130243,0.75464,-0.248909,-1.455408,-0.787737,1.170265,1.541979,-0.465665,-0.400002,P
1.366435,1.021932,-1.300019,-1.549009,-0.943133,1.672419,-0.855059,0.766717,0.92634,-0.597035,1.010197,0.617795,-1.066049,1.535119,-1.288224,0.481765,0.497225,1.224589,-1.092832,-1.000111,1.516259,-1.472524,-0.182881,-1.164037,-0.909042,-0.31518,0.74709,1.146809,-0.531333,-0.242137,-0.581276,-1.689512,0.027789,0.908515,0.616677,1.526967,1.348419,1.250674,0.228529,-0.840468,-1.728031,-1.346267,0.649053,0.416787,-1.667997,-1.710267,0.885041,-1.653589,0.231616,-1.0104,P
1.526315,1.437584,0.202072,-0.974559,0.650788,-0.642815,-1.414469,0.916331,1.451376,-1.196273,-1.289912,-0.010968,-1.033937,-0.646862,1.512529,1.562428,-0.223659,-1.109779,0.601169,1.062512,1.6531,-1.207004,-1.313919,0.719519,0.767588,0.041604,0.59799,1.388464,-0.499864,0.496518,-0.157201,1.020965,0.018413,-0.871995,1.56359,-0.124969,0.701445,1.228387,-0.694405,0.944809,0.894465,0.974583,0.620842,0.809637,0.685804,-0.856634,-1.441994,0.400888,-1.348021,-0.55851,N
0.759665,0.800044,1.049492,1.10997,1.294823,-1.095291,-0.113871,-0.486223,-0.545863,-0.167054,-1.398307,-1.604834,0.705458,-1.456498,-1.711149,-0.923427,-1.280162,-0.890136,-0.083676,-0.954867,0.138079,-1.15646,0.143637,-0.854464,-0.533725,1.348414,-0.972331,1.28746,-0.311673,-0.08422,-0.793888,-1.016326,-0.005827,0.005889,-1.567653,-0.264854,0.284971,0.123959,0.738511,0.164558,-1.109656,-0.616594,1.042326,-1.385796,0.85706,-1.717994,-0.284989,0.645002,-0.228321,0.01592,P
0.743109,0.293859,1.147351,1.378419,1.166085,-0.322645,0.933635,0.346395,0.337606,-0.472636,1.520438,-1.308604,-1.625519,-0.46734,0.836345,0.960507,1.255841,0.547943,0.491363,1.158317,-0.690302,-0.317783,-1.360901,1.645129,0.309238,-1.133928,-1.098753,0.811165,0.526254,-0.007058,1.114045,-0.874192,1.500675,1.257821,-0.45451,0.351422,0.648788,-0.62657,-0.625757,0.996181,-0.246711,1.40886,-1.265522,-1.33891,1.328441,0.528218,0.049052,-0.841707,1.551174,0.098673,P
-0.115201,-0.931958,-1.099544,-1.694079,-1.065995,-1.474937,-1.162743,1.095347,-0.514951,1.610644,-0.785104,-0.419243,-0.096112,1.549281,0.168643,0.633696,-1.629564,0.970324,0.846312,-0.13032,-0.823802,-0.407486,1.497054,-1.07274,-1.105331,-1.207874,0.433846,-0.833391,0.13778,1.123361,-0.064249,0.021778,-1.723824,1.705666,1.552206,-0.110422,1.669623,-0.857151,1.330588,-0.961367,0.649485,-0.147877,1.310102,0.22334,-1.285448,-1.503109,1.003476,-0.568747,1.080147,0.340583,N
0.413104,0.014342,-0.936792,-1.275685,-0.870918,1.430925,0.68184,0.842495,-0.015042,0.151457,1.232463,0.168381,0.588425,0.909658,-1.69573,1.257173,-1.102088,0.637963,-1.410773,0.636857,-1.56303,0.142541,-1.215986,0.788265,-0.802923,1.247353,-1.446207,0.355676,0.395511,-0.394155,-0.00283,0.521622,0.476641,1.399076,0.350173,0.496668,1.114695,-1.705686,-0.388717,1.663925,1.298176,0.569579,0.243802,-0.738768,-0.368619,0.478634,-1.317742,-0.673631,-1.56355,0.880127,P
1.649123,0.941377,0.302769,-0.838623,0.651469,0.197086,0.056236,0.855054,1.703118,-1.287377,-1.254189,1.411953,0.00829,-0.950022,1.746556,-1.585662,-0.454167,-0.034178,-1.247457,0.96456,-0.457411,-1.002192,0.366146,-0.223267,0.502902,1.438486,0.528817,1.245624,-0.402605,1.388056,1.523829,0.509698,-0.870558,0.249638,0.959635,0.685137,-0.492628,0.825521,-0.825142,0.802118,0.97827,1.580981,0.470485,-0.435024,1.427117,0.801744,1.269319,0.296746,-1.234151,-0.871098,P
1.016216,0.925077,-0.148709,-0.717871,-0.011735,0.527445,-1.646121,1.296925,1.65379,-1.124241,-0.572894,0.639429,1.007672,0.334761,-0.988301,1.500502,1.461875,-1.000029,-0.52191,-0.432594,-1.163486,0.222326,0.0163,0.346438,-1.298416,0.647475,-0.735668,1.48248,1.086525,0.755184,-1.012891,-1.384474,1.415416,1.759074,-0.41069,-1.196448,1.229584,1.087788,0.273445,1.573552,0.731269,-0.835667,-0.645321,-0.018744,1.646111,-0.728068,1.119879,1.053051,-1.261499,0.021813,P
1.295042,1.431423,-0.715402,-1.481707,-0.476765,-0.882754,1.271323,-1.252567,-1.589656,-0.53482,-0.232714,-1.257288,0.280859,0.919798,-0.165501,-1.665077,-0.594546,-0.379944,-1.638493,-1.398389,-1.201019,0.305649,-0.065169,1.059462,0.141114,-0.28606,-0.574703,0.842261,0.982406,-0.566528,-0.546703,1.122318,1.304558,-0.546842,0.862073,-0.820326,-0.240696,-1.217036,-0.13184,1.107259,-0.852127,-1.462922,-0.335996,-0.945808,0.393496,1.414085,0.158713,-1.704129,-1.06862,-0.233319,P
-1.124918,-0.717422,0.465443,1.413203,-0.052415,-0.420089,-0.389801,-1.279102,-0.45911,-0.735985,-0.263351,-1.380216,0.398363,1.270537,-1.279399,-0.850875,-0.105355,-1.55293,1.006704,1.5005,1.744537,0.560518,0.621309,0.929726,1.188234,0.687614,-0.095477,0.054644,-0.205621,1.018338,-0.955269,-1.51259,0.273437,1.173026,-0.124641,-0.31275,-0.395581,1.260562,-0.848627,0.756775,-0.305583,0.830269,-0.514797,-0.45239,0.134401,-0.654996,0.889997,1.435666,-0.541575,-1.090585,N
1.394166,1.544922,0.617927,-0.117726,0.758218,-1.732961,-0.166531,-0.1641,1.673022,-1.238808,1.518167,-1.183515,0.781388,-0.405518,0.905607,0.659575,0.730545,-1.319595,0.427386,1.231382,1.231829,1.225905,0.300034,1.022358,-0.268458,0.048378,1.149927,-1.393013,0.194844,0.37286,0.070019,0.138705,1.713424,-0.48941,-0.691089,-0.161012,0.998959,-1.501487,0.580971,-0.589304,0.360201,1.033367,0.694279,-1.362217,0.941217,0.689495,-1.209966,-0.768433,-1.309671,1.23782,N
